"65.09.00";"RIPARAZIONE BILATERALE DI ERNIA INGUINALE UNA DIRETTA E UNA INDIRETTA, CON INNESTO O PROTESI";"";"";"";"";"4";""
"65.11.00";"RIPARAZIONE BILATERALE DI ERNIA INGUINALE CON INNESTO O PROTESI, SAI";"";"";"";"";"4";""
"65.12.00";"RIPARAZIONE MONOLATERALE DI ERNIA CRURALE";"";"";"";"";"3";""
"65.13.00";"RIPARAZIONE MONOLATERALE DI ERNIA CRURALE CON INNESTO O PROTESI";"";"";"";"";"4";""
"65.14.00";"ALTRA ERNIORRAFIA CRURALE MONOLATERALE";"";"";"";"";"4";""
"65.19.00";"RIPARAZIONE BILATERALE DI ERNIA CRURALE";"";"";"";"";"3";""
"65.21.00";"RIPARAZIONE BILATERALE DI ERNIA CRURALE CON INNESTO O PROTESI";"";"";"";"";"4";""
"65.22.00";"ALTRA ERNIORRAFIA CRURALE BILATERALE";"";"";"";"";"4";""
"65.23.00";"RIPARAZIONE DI ERNIA OMBELICALE";"";"";"";"";"3";""
"65.24.00";"RIPARAZIONE DI ERNIA OMBELICALE CON PROTESI";"";"";"";"";"4";""
"65.25.00";"ALTRA ERNIORRAFIA OMBELICALE";"";"";"";"";"4";""
"65.29.00";"RIPARAZIONE DI ALTRA ERNIA DELLA PARETE ADDOMINALE ANTERIORE (SENZA INNESTO O PROTESI)";"";"";"";"";"3";""
"65.31.00";"RIPARAZIONE DI ERNIA SU INCISIONE";"";"";"";"";"4";""
"65.39.00";"RIPARAZIONE DI ALTRA ERNIA DELLA PARETE ADDOMINALE ANTERIORE";"";"";"";"";"4";""
"65.41.00";"RIPARAZIONE DI ALTRA ERNIA DELLA PARETE ADDOMINALE ANTERIORE CON INNESTO O PROTESI";"";"";"";"";"3";""
"65.49.00";"RIPARAZIONE DI ERNIA SU INCISIONE CON PROTESI";"";"";"";"";"4";""
"65.51.00";"RIPARAZIONE DI ALTRA ERNIA DELLA PARETE ADDOMINALE ANTERIORE CON PROTESI";"";"";"";"";"4";""
"65.52.00";"RIPARAZIONE DI ERNIA DIAFRAMMATICA, PER VIA ADDOMINALE";"";"";"";"";"4";""
"65.53.00";"RIPARAZIONE DI ERNIA DIAFRAMMATICA, PER VIA TORACICA";"";"";"";"";"3";""
"65.54.00";"RIPARAZIONE DI ERNIA DIAFRAMMATICA PER VIA TORACICA, SAI";"";"";"";"";"4";""
"66.01.00";"PLICATURA DEL DIAFRAMMA";"";"";"";"";"4";""
"66.02.00";"RIPARAZIONE DI ERNIA PARASTERNALE";"";"";"";"";"4";""
"66.03.00";"ALTRA RIPARAZIONE DI ERNIA";"";"";"";"";"4";""
"66.04.00";"INCISIONE DELLA PARETE ADDOMINALE";"";"";"";"";"4";""
"66.11.00";"LAPARATOMIA";"";"";"";"";"3";""
"66.12.00";"LAPARATOMIA ESPLORATIVA";"";"";"";"";"4";""
"66.13.00";"RIAPERTURA DI LAPAROTOMIA RECENTE";"";"";"";"";"4";""
"66.14.00";"ALTRA LAPARATOMIA";"";"";"";"";"4";""
"66.15.00";"PROCEDURE DIAGNOSTICHE SULLA REGIONE ADDOMINALE";"";"";"";"";"3";""
"66.16.00";"LAPAROSCOPIA";"";"";"";"";"4";""
"66.19.00";"BIOPSIA DELLA PARETE ADDOMINALE O DELL'OMBELICO";"";"";"";"";"4";""
"66.21.00";"BIOPSIA DEL PERITONEO";"";"";"";"";"4";""
"66.29.00";"BIOPSIA (PERCUTANEA) (AGOBIOPSIA) DI MASSA INTRAADDOMINALE";"";"";"";"";"4";""
"66.31.00";"LAVAGGIO PERITONEALE";"";"";"";"";"4";""
"66.32.00";"ALTRE PROCEDURE DIAGNOSTICHE SULLA REGIONE ADDOMINALE";"";"";"";"";"4";""
"66.33.00";"ASPORTAZIONE O DEMOLIZIONE DI LESIONE O TESSUTO DI PARETE ADDOMINALE O DELL'OMBELICO";"";"";"";"";"4";""
"66.34.00";"ASPORTAZIONE O DEMOLIZIONE DI TESSUTO PERITONEALE";"";"";"";"";"4";""
"66.35.00";"LISI DI ADERENZE PERITONEALI";"";"";"";"";"3";""
"66.39.00";"LISI LAPAROSCOPICA DI ADESIONI PERITONEALI";"";"";"";"";"4";""
"66.01.00";"ALTRE LISI DI ADESIONI PERITONEALI";"";"";"";"";"4";""
"66.02.00";"SUTURA DELLA PARETE ADDOMINALE E DEL PERITONEO";"";"";"";"";"3";""
"66.11.00";"RISUTURA DI DIASTASI POSTOPERATORIA DELLA PARETE ADDOMINALE";"";"";"";"";"4";""
"66.19.00";"CHIUSURA RITARDATA DI FERITA ADDOMINALE IN VIA DI CICATRIZZAZIONE";"";"";"";"";"4";""
"66.21.00";"ALTRA SUTURA DELLA PARETE ADDOMINALE";"";"";"";"";"4";""
"66.22.00";"SUTURA DEL PERITONEO SUTURA SECONDARIA DEL PERITONEO";"";"";"";"";"4";""
"66.29.00";"ALTRA RIPARAZIONE DELLA PARETE ADDOMINALE E DEL PERITONEO";"";"";"";"";"3";""
"66.31.00";"RIPARAZIONE DI GASTROSCHISI";"";"";"";"";"4";""
"66.32.00";"ALTRA RIPARAZIONE DELLA PARETE ADDOMINALE";"";"";"";"";"4";""
"66.39.00";"ALTRA RIPARAZIONE DEL PERITONEO";"";"";"";"";"4";""
"66.40.00";"ALTRA RIPARAZIONE DELL'OMENTO";"";"";"";"";"4";""
"66.51.00";"ALTRA RIPARAZIONE DEL MESENTERE";"";"";"";"";"4";""
"66.52.00";"ALTRI INTERVENTI SULLA REGIONE ADDOMINALE";"";"";"";"";"3";""
"67.01.00";"DRENAGGIO PERCUTANEO ADDOMINALE";"";"";"";"";"4";""
"67.02.00";"RIMOZIONE DI CORPO ESTRANEO DELLA CAVITA' PERITONEALE";"";"";"";"";"4";""
"67.03.00";"CREAZIONE DI FISTOLA CUTANEOPERITONEALE";"";"";"";"";"4";""
"67.09.00";"CREAZIONE DI ANASTOMOSI PERITONEOVASCOLARE";"";"";"";"";"4";""
"67.11.00";"INCISIONE DEL PERITONEO";"";"";"";"";"4";""
"67.12.00";"INIEZIONE DI ARIA NELLA CAVITA' PERITONEALE";"";"";"";"";"4";""
"67.13.00";"INIEZIONE DI SOSTANZE TERAPEUTICHE AD AZIONE LOCALE NELLA CAVITA' PERITONEALE";"";"";"";"";"4";""
"67.14.00";"DIALISI PERITONEALE";"";"";"";"";"4";""
"67.19.00";"ALTRI INTERVENTI SULLA REGIONE ADDOMINALE";"";"";"";"";"4";""
"67.20.00";"INTERVENTI SUL PARENCHIMA RENALE (NEFROTOMIA E NEFROSTOMIA)";"";"";"";"";"3";""
"67.31.00";"NEFROTOMIA";"";"";"";"";"4";""
"67.32.00";"NEFROSTOMIA CHIRURGICA";"";"";"";"";"4";""
"67.33.00";"NEFROSTOMIA PERCUTANEA SENZA FRAMMENTAZIONE";"";"";"";"";"4";""
"67.34.00";"NEFROSTOMIA PERCUTANEA CON FRAMMENTAZIONE";"";"";"";"";"4";""
"67.35.00";"INTERVENTI SULLA PELVI RENALE (PIELOTOMIA O PIELOSTOMIA)";"";"";"";"";"3";""
"67.36.00";"PIELECTOMIA O PIELOLITOTOMIA";"";"";"";"";"4";""
"67.37.00";"PIELOSTOMIA CHIRURGICA E PIELOSTOMIA PERCUTANEA";"";"";"";"";"4";""
"67.39.00";"PROCEDURE DIAGNOSTICHE PIELORENALI";"";"";"";"";"3";""
"67.00.00";"NEFROSCOPIA (CHIRURGICA O PERCUTANEA)";"";"";"";"";"4";""
"67.11.00";"PIELOSCOPIA (CHIRURGICA O PERCUTANEA)";"";"";"";"";"4";""
"67.12.00";"BIOPSIA PERCUTANEA (AGOBIOPSIA) DEL RENE ALLA CIECA, ECOGUIDATA, TAC-GUIDATA, ENDOSCOPICA";"";"";"";"";"4";""
"67.19.00";"BIOPSIA RENALE A CIELO APERTO";"";"";"";"";"4";""
"67.20.00";"ALTRE PROCEDURE DIAGNOSTICHE SUL RENE";"";"";"";"";"4";""
"67.31.00";"ASPORTAZIONE DI PARTE DI PARENCHIMA RENALE";"";"";"";"";"3";""
"67.32.00";"MARSUPIALIZZAZIONE DI LESIONI RENALI";"";"";"";"";"4";""
"67.33.00";"ALTRA ASPORTAZIONE DI LESIONE DI PARENCHIMA RENALE";"";"";"";"";"4";""
"67.39.00";"NEFRECTOMIA PARZIALE (SENZA URETERECTOMIA)";"";"";"";"";"4";""
"67.40.00";"NEFRECTOMIA";"";"";"";"";"3";""
"67.50.00";"NEFROURETERECTOMIA";"";"";"";"";"4";""
"68.01.00";"NEFRECTOMIA DI RENE UNICO";"";"";"";"";"4";""
"68.02.00";"ESPIANTO DI RENE TRAPIANTATO";"";"";"";"";"4";""
"68.09.00";"NEFRECTOMIA BILATERALE";"";"";"";"";"4";""
"68.00.00";"TRAPIANTO RENALE";"";"";"";"";"3";""
"68.11.00";"AUTOTRAPIANTO";"";"";"";"";"4";""
"68.12.00";"ETEROTRAPIANTO (INDIPENDENTEMENTE DA CADAVERE O VIVENTE)";"";"";"";"";"4";""
"68.13.00";"NEFROPESSIA";"";"";"";"";"4";""
"68.14.00";"INTERVENTI PLASTICI RENALI";"";"";"";"";"3";""
"68.15.00";"SUTURA DI LACERAZIONE RENALE";"";"";"";"";"4";""
"68.16.00";"CHIUSURA DI NEFROSTOMIA O PIELOSTOMIA";"";"";"";"";"4";""
"68.19.00";"RIPARAZIONE DI FISTOLA RENALE";"";"";"";"";"4";""
"68.21.00";"RIPARAZIONE DI PEDUNCOLO RENALE";"";"";"";"";"4";""
"68.22.00";"SINFISECTOMIA DI RENE A FERRO DI CAVALLO";"";"";"";"";"4";""
"68.23.00";"ANASTOMOSI RENO-PIELO-URETERALI";"";"";"";"";"4";""
"68.29.00";"PIELOPLASTICHE";"";"";"";"";"4";""
"68.30.00";"ALTRA RIPARAZIONE DEL RENE";"";"";"";"";"4";""
"68.40.00";"ALTRI INTERVENTI SUL RENE";"";"";"";"";"3";""
"68.51.00";"DECAPSULAZIONE RENALE";"";"";"";"";"4";""
"68.59.00";"ASPIRAZIONE PERCUTANEA RENALE";"";"";"";"";"4";""
"69.00.00";"SOSTITUZIONE DI DRENAGGIO NEFROSTOMICO";"";"";"";"";"4";""
"69.10.00";"SOSTITUZIONE DI DRENAGGIO PIELOSTOMICO";"";"";"";"";"4";""
"69.20.00";"PERFUSIONE DEL RENE CON SOSTANZE TERAPEUTICHE";"";"";"";"";"4";""
"69.30.00";"ALTRE INIEZIONI DI SOSTANZE TERAPEUTICHE NEL RENE SCLEROTIZZAZIONE DI CISTI RENALE";"";"";"";"";"4";""
"69.01.00";"IMPIANTO O SOSTITUZIONE DI RENE ARTIFICIALE";"";"";"";"";"4";""
"69.02.00";"RIMOZIONE DI RENE ARTIFICIALE";"";"";"";"";"4";""
"69.09.00";"ALTRI INTERVENTI SUL RENE";"";"";"";"";"4";""
"69.19.00";"ESTRAZIONE ENDOSCOPICA DALL'URETERE E PELVI RENALE DI: COAGULO DI SANGUE, CALCOLO, CORPO ESTRANEO";"";"";"";"";"4";""
"69.21.00";"PAPILLOTOMIA O MEATOTOMIA URETERALE (ENDOSCOPICA E NON)";"";"";"";"";"4";""
"69.22.00";"URETEROTOMIA";"";"";"";"";"4";""
"69.23.00";"PROCEDURE DIAGNOSTICHE SULL'URETERE";"";"";"";"";"3";""
"69.29.00";"URETEROSCOPIA";"";"";"";"";"4";""
"69.30.00";"BIOPSIA PERCUTANEA DELL'URETERE";"";"";"";"";"4";""
"69.41.00";"BIOPSIA TRANSURETEROSCOPICA";"";"";"";"";"4";""
"69.42.00";"BIOPSIA A CIELO APERTO DELL'URETERE";"";"";"";"";"4";""
"69.49.00";"ENDOSCOPIA DEL CONDOTTO ILEALE (DOTTO ARTIFICIALE REALIZZATO NEGLI INTERVENTI DI CISTECTOMIA)";"";"";"";"";"4";""
"69.51.00";"ALTRE PROCEDURE DIAGNOSTICHE SULL'URETERE";"";"";"";"";"4";""
"69.52.00";"URETERECTOMIA";"";"";"";"";"3";""
"69.59.00";"URETERECTOMIA, SAI";"";"";"";"";"4";""
"70.00.00";"URETERECTOMIA PARZIALE O SEGMENTARIA";"";"";"";"";"4";""
"70.10.00";"URETERECTOMIA TOTALE";"";"";"";"";"4";""
"70.31.00";"URETERO-ILEOSTOMIA CUTANEA";"";"";"";"";"3";""
"70.32.00";"CONFEZIONE DI URETEROILEOCUTANEOSTOMIA";"";"";"";"";"4";""
"70.33.00";"REVISIONE DI URETEROILEOCUTANEOSTOMIA";"";"";"";"";"4";""
"70.34.00";"ALTRE DERIVAZIONI URINARIE";"";"";"";"";"3";""
"70.35.00";"URETEROCUTANEOSTOMIA";"";"";"";"";"4";""
"70.36.00";"REVISIONE DI URETEROCUTANEOSTOMIA";"";"";"";"";"4";""
"70.37.00";"ALTRE ANASTOMOSI URETERALI";"";"";"";"";"3";""
"70.38.00";"ANASTOMOSI URETERO-INTESTINALE";"";"";"";"";"4";""
"70.39.00";"REVISIONE DI ANASTOMOSI URETEROINTESTINALE";"";"";"";"";"4";""
"70.00.00";"NEFROCISTOANASTOMOSI SAI";"";"";"";"";"4";""
"70.11.00";"URETERO-NEOCISTOSTOMIA DIRETTA, CON PLASTICA ANTIREFLUSSO O CON FLAP VESCICALE";"";"";"";"";"4";""
"70.12.00";"URETERO-TRANS-URETEROANASTOMOSI";"";"";"";"";"4";""
"70.13.00";"ALTRA ANASTOMOSI O BYPASS DELL'URETERE";"";"";"";"";"4";""
"70.14.00";"PLASTICHE URETERALI";"";"";"";"";"3";""
"70.21.00";"URETEROTOMIA ENDOSCOPICA";"";"";"";"";"4";""
"70.22.00";"RIPARAZIONE DI LESIONI URETERALI";"";"";"";"";"4";""
"70.23.00";"SUTURA DI URETEROSTOMIA";"";"";"";"";"4";""
"70.24.00";"RIPARAZIONE DI FISTOLA URETERALE";"";"";"";"";"4";""
"70.29.00";"URETEROPESSIA";"";"";"";"";"4";""
"70.31.00";"RIMOZIONE DI LEGATURA DELL'URETERE";"";"";"";"";"4";""
"70.32.00";"ALTRA RIPARAZIONE DELL'URETERE";"";"";"";"";"4";""
"70.33.00";"ALTRI INTERVENTI URETERALI";"";"";"";"";"3";""
"70.40.00";"DILATAZIONE DELLA PAPILLA URETERALE";"";"";"";"";"4";""
"70.50.00";"IMPIANTO DI STIMOLATORE URETERALE";"";"";"";"";"4";""
"70.51.00";"SOSTITUZIONE DI STIMOLATORE URETERALE";"";"";"";"";"4";""
"70.52.00";"RIMOZIONE DI STIMOLATORE URETERALE";"";"";"";"";"4";""
"71.01.00";"LEGATURA DELL'URETERE";"";"";"";"";"4";""
"71.02.00";"ALTRI INTERVENTI SULL'URETERE";"";"";"";"";"4";""
"71.11.00";"DRENAGGIO TRANSURETRALE DELLA VESCICA";"";"";"";"";"4";""
"71.12.00";"CISTOTOMIA E CISTOSTOMIA";"";"";"";"";"3";""
"71.13.00";"PRELIEVO PERCUTANEO DI URINA";"";"";"";"";"4";""
"71.14.00";"LISI DI ADERENZE INTRALUMINALI CON INCISIONE NELLA VESCICA";"";"";"";"";"4";""
"71.15.00";"CISTOSTOMIA PERCUTANEA";"";"";"";"";"4";""
"71.16.00";"CISTOSTOMIA E CISTOLITOTOMIA SOVRAPUBICA";"";"";"";"";"4";""
"71.17.00";"ALTRA CISTOTOMIA";"";"";"";"";"4";""
"71.19.00";"VESCICOSTOMIA";"";"";"";"";"3";""
"71.20.00";"CREAZIONE DI CISTOSTOMIA SOVRAPUBICA PERMANENTE";"";"";"";"";"4";""
"71.31.00";"REVISIONE DI CISTOSTOMIA";"";"";"";"";"4";""
"71.32.00";"PROCEDURE DIAGNOSTICHE VESCICALI";"";"";"";"";"3";""
"71.01.00";"CISTOSCOPIA ATTRAVERSO STOMA ARTIFICIALE";"";"";"";"";"4";""
"71.09.00";"ALTRA CISTOSCOPIA";"";"";"";"";"4";""
"71.11.00";"CISTOSCOPIA (TRANSURETRALE) CON BIOPSIA";"";"";"";"";"4";""
"71.19.00";"BIOPSIA VESCICALE A CIELO APERTO";"";"";"";"";"4";""
"71.21.00";"ALTRE PROCEDURE DIAGNOSTICHE SULLA VESCICA";"";"";"";"";"4";""
"71.22.00";"ASPORTAZIONE O DEMOLIZIONE TRANSURETRALE DI TESSUTO VESCICALE";"";"";"";"";"3";""
"71.23.00";"LISI TRANSURETRALE DI ADERENZE INTRALUMINALI";"";"";"";"";"4";""
"71.24.00";"ALTRA RESEZIONE TRANSURETRALE DI LESIONE VESCICALE O NEOPLASIA";"";"";"";"";"4";""
"71.29.00";"ALTRA CHIRURGIA VESCICALE";"";"";"";"";"3";""
"71.30.00";"ASPORTAZIONE DELL'URACO";"";"";"";"";"4";""
"71.40.00";"ALTRA CHIRURGIA VESCICALE A CIELO APERTO";"";"";"";"";"4";""
"71.50.00";"CISTECTOMIA PARZIALE";"";"";"";"";"4";""
"72.01.00";"CISTECTOMIA TOTALE";"";"";"";"";"3";""
"72.02.00";"CISTECTOMIA RADICALE";"";"";"";"";"4";""
"72.11.00";"ALTRA CISTECTOMIA TOTALE";"";"";"";"";"4";""
"72.12.00";"INTERVENTI DI RIPARAZIONE VESCICALE";"";"";"";"";"3";""
"72.19.00";"SUTURA DI LACERAZIONE VESCICALE";"";"";"";"";"4";""
"72.20.00";"CHIUSURA DI CISTOSTOMIA";"";"";"";"";"4";""
"72.30.00";"CHIUSURA DI FISTOLA VESCICO-INTESTINALE";"";"";"";"";"4";""
"72.00.00";"CHIUSURA DI FISTOLA VESCICOGENITALE O PERINEALE";"";"";"";"";"4";""
"72.10.00";"CISTOURETROPLASTICA E CHIRURGIA PLASTICA DEL COLLO VESCICALE";"";"";"";"";"4";""
"72.21.00";"RICOSTRUZIONE DI VESCICA ESTROFICA";"";"";"";"";"4";""
"72.29.00";"NEOVESCICA CONTINENTE ED AMPLIAMENTO VESCICALE";"";"";"";"";"4";""
"72.31.00";"ALTRE RICOSTRUZIONI VESCICALI";"";"";"";"";"4";""
"72.39.00";"ALTRA CHIRURGIA PLASTICA VESCICALE SOSPENSIONE VESCICALE NON CLASSIFICATA ALTROVE";"";"";"";"";"4";""
"72.40.00";"ALTRI INTERVENTI SULLA VESCICA";"";"";"";"";"3";""
"72.51.00";"SFINTEROTOMIA VESCICALE";"";"";"";"";"4";""
"72.52.00";"CALIBRAGGIO COLLO VESCICALE";"";"";"";"";"4";""
"72.53.00";"RIMOZIONE DI TAMPONE ED EMOSTASI VESCICALE POSTCHIRURGICA";"";"";"";"";"4";""
"72.54.00";"CATETERISMO VESCICALE";"";"";"";"";"4";""
"73.00.00";"RIPOSIZIONAMENTO DI CATETERE VESCICALE";"";"";"";"";"4";""
"73.11.00";"IMPIANTO DI STIMOLATORE VESCICALE ELETTRICO";"";"";"";"";"4";""
"73.19.00";"REIMPIANTO DI STIMOLATORE VESCICALE ELETTRONICO";"";"";"";"";"4";""
"73.20.00";"RIMOZIONE DI STIMOLATORE VESCICALE ELETTRICO";"";"";"";"";"4";""
"73.30.00";"ALTRI INTERVENTI SULLA VESCICA";"";"";"";"";"4";""
"73.01.00";"URETROTOMIA";"";"";"";"";"4";""
"73.09.00";"MEATOTOMIA URETRALE";"";"";"";"";"4";""
"73.10.00";"PROCEDURE DIAGNOSTICHE SULL'URETRA";"";"";"";"";"3";""
"73.21.00";"URETROSCOPIA TRANS-PERINEALE";"";"";"";"";"4";""
"73.22.00";"URETROSCOPIA";"";"";"";"";"4";""
"73.30.00";"BIOPSIA DELL'URETRA";"";"";"";"";"4";""
"73.40.00";"BIOPSIA DEL TESSUTO PERIURETRALE";"";"";"";"";"4";""
"73.51.00";"ALTRE PROCEDURE DIAGNOSTICHE SULL'URETRA E SUL TESSUTO PERIURETRALE";"";"";"";"";"4";""
"73.59.00";"ASPORTAZIONE O DEMOLIZIONE DI LESIONE O TESSUTO DELL'URETRA";"";"";"";"";"3";""
"74.00.00";"ASPORTAZIONE O DEMOLIZIONE ENDOSCOPICA DI LESIONE O TESSUTO DELL'URETRA";"";"";"";"";"4";""
"74.20.00";"ALTRA ASPORTAZIONE O DEMOLIZIONE LOCALE DI LESIONE O TESSUTO DELL'URETRA";"";"";"";"";"4";""
"74.31.00";"URETROPLASTICHE";"";"";"";"";"3";""
"74.32.00";"SUTURA DI LACERAZIONE URETRALE";"";"";"";"";"4";""
"74.33.00";"CHIUSURA DI URETROSTOMIA";"";"";"";"";"4";""
"74.34.00";"CHIUSURA DI FISTOLA URETRALE";"";"";"";"";"4";""
"74.39.00";"ANASTOMOSI TERMINO-TERMINALE URETRALE";"";"";"";"";"4";""
"74.00.00";"RIPARAZIONE DI IPOSPADIA O EPISPADIA";"";"";"";"";"4";""
"74.10.00";"ALTRE RICOSTRUZIONI URETRALI";"";"";"";"";"4";""
"74.20.00";"MEATOPLASTICA URETRALE";"";"";"";"";"4";""
"74.30.00";"ALTRA RIPARAZIONE URETRALE";"";"";"";"";"4";""
"74.40.00";"URETROTOMIA ENDOSCOPICA";"";"";"";"";"4";""
"75.31.00";"DILATAZIONE URETRALE";"";"";"";"";"4";""
"75.39.00";"ALTRA CHIRURGIA URETRALE";"";"";"";"";"3";""
"75.00.00";"INCISIONE DI TESSUTO PERIURETRALE";"";"";"";"";"4";""
"75.10.00";"ASPORTAZIONE DI TESSUTO PERIURETRALE";"";"";"";"";"4";""
"75.20.00";"IMPIANTO O RIPOSIZIONAMENTO DI PROTESI SFINTERIALI";"";"";"";"";"4";""
"75.31.00";"ALTRI INTERVENTI SULL'URETRA E SUL TESSUTO PERIURETRALE";"";"";"";"";"4";""
"75.32.00";"INTERVENTI SUL RETROPERITONEO";"";"";"";"";"3";""
"75.33.00";"ESPLORAZIONE RETROPERITONEO, SAI";"";"";"";"";"4";""
"75.34.00";"ALTRA LISI DI ADESIONI PERIRENALI O PERIURETRALI";"";"";"";"";"4";""
"75.35.00";"LISI LAPAROSCOPICA DI ADESIONI DI TESSUTO PERIRENALE O PERIURETRALE";"";"";"";"";"4";""
"75.36.00";"ALTRA INCISIONE DI TESSUTO PERIRENALE E PERIURETERALE";"";"";"";"";"4";""
"75.37.00";"INTERVENTI SUL TESSUTO PERIVESCICALE";"";"";"";"";"3";""
"75.40.00";"ALTRE LISI DI ADESIONI PERIVESCICALI";"";"";"";"";"4";""
"75.50.00";"LISI LAPAROSCOPICA DI ADESIONI PERIVESCICALI";"";"";"";"";"4";""
"75.51.00";"ALTRA INCISIONE DEL TESSUTO PERIVESCICALE";"";"";"";"";"4";""
"75.52.00";"PROCEDURE DIAGNOSTICHE SUL TESSUTO PERIRENALE E PERIVESCICALE";"";"";"";"";"3";""
"76.01.00";"BIOPSIA DEL TESSUTO PERIRENALE O PERIVESCICALE";"";"";"";"";"4";""
"76.02.00";"ALTRE PROCEDURE DIAGNOSTICHE SUL TESSUTO PERIRENALE, PERIVESCICALE E SUL RETROPERITONEO";"";"";"";"";"4";""
"76.09.00";"COLPOPLASTICA (KELLY) PER INCONTINENZA URINARIA";"";"";"";"";"4";""
"76.10.00";"SOSPENSIONE URETRALE SOVRAPUBICA CON SLING";"";"";"";"";"4";""
"76.20.00";"SOSPENSIONE URETRALE RETROPUBICA (MARSHALL)";"";"";"";"";"4";""
"76.31.00";"COLPOSOSPENSIONE PARAURETRALE";"";"";"";"";"4";""
"76.32.00";"ALTRI INTERVENTI PER INCONTINENZA DA STRESS";"";"";"";"";"3";""
"76.33.00";"INTERVENTO SUL MUSCOLO ELEVATORE PER SOSPENSIONE URETROVESCICALE";"";"";"";"";"4";""
"76.34.00";"IMPIANTO PER INIEZIONE NELL'URETRA E/O NEL COLLO VESCICALE";"";"";"";"";"4";""
"76.39.00";"ALTRA RIPARAZIONE PER INCONTINENZA URINARIA DA STRESS";"";"";"";"";"4";""
"76.01.00";"CATETERIZZAZIONE URETERALE";"";"";"";"";"4";""
"76.09.00";"ALTRI INTERVENTI SULL'APPARATO URINARIO";"";"";"";"";"3";""
"76.11.00";"ASPORTAZIONE DI TESSUTI PERIRENALI O PERIVESCICALI";"";"";"";"";"4";""
"76.19.00";"ALTRI INTERVENTI SUL TESSUTO PERIRENALE O PERIVESCICALE";"";"";"";"";"4";""
"76.20.00";"RIPOSIZIONAMENTO CHIRURGICO DI DRENAGGIO URETEROSTOMICO, PIG-TAIL";"";"";"";"";"4";""
"76.31.00";"RIPOSIZIONAMENTO CHIRURGICO DI DRENAGGIO CISTOSTOMICO";"";"";"";"";"4";""
"76.39.00";"LITOTRISSIA CON ULTRASUONI O ELETTROIDRAULICA";"";"";"";"";"4";""
"76.41.00";"ALTRI INTERVENTI SULL'APPARATO URINARIO";"";"";"";"";"4";""
"76.42.00";"INCISIONE DELLA PROSTATA";"";"";"";"";"4";""
"76.43.00";"PROCEDURE DIAGNOSTICHE SULLA PROSTATA E VESCICOLE SEMINALI";"";"";"";"";"3";""
"76.44.00";"BIOPSIA TRANSPERINEALE (PERCUTANEA) (AGOBIOPSIA) DELLA PROSTATA";"";"";"";"";"4";""
"76.45.00";"BIOPSIA A CIELO APERTO DELLA PROSTATA";"";"";"";"";"4";""
"76.46.00";"BIOPSIA (PERCUTANEA) DELLE VESCICOLE SEMINALI";"";"";"";"";"4";""
"76.50.00";"BIOPSIA A CIELO APERTO DELLE VESCICOLE SEMINALI";"";"";"";"";"4";""
"77.01.00";"BIOPSIA DEL TESSUTO PERIPROSTATICO";"";"";"";"";"4";""
"77.02.00";"ALTRE PROCEDURE DIAGNOSTICHE SULLA PROSTATA E SUL TESSUTO PERIPROSTATICO";"";"";"";"";"4";""
"77.03.00";"ALTRE PROCEDURE DIAGNOSTICHE SULLE VESCICOLE SEMINALI";"";"";"";"";"4";""
"77.04.00";"PROSTATECTOMIA TRANSURETRALE";"";"";"";"";"3";""
"77.05.00";"PROSTATECTOMIA TRANSURETRALE GUIDATA (CON ULTRASUONI) MEDIANTE LASER (TULIP)";"";"";"";"";"4";""
"77.06.00";"ALTRA PROSTATECTOMIA TRANSURETRALE";"";"";"";"";"4";""
"77.07.00";"ADENOMECTOMIA TRANSVESCICALE";"";"";"";"";"4";""
"77.08.00";"ADENOMECTOMIA RETROPUBICA";"";"";"";"";"4";""
"77.09.00";"PROSTATECTOMIA RADICALE";"";"";"";"";"4";""
"77.10.00";"ALTRA PROSTATECTOMIA";"";"";"";"";"3";""
"77.11.00";"ASPORTAZIONE DI LESIONE PROSTATICA";"";"";"";"";"4";""
"77.12.00";"PROSTATECTOMIA PERINEALE";"";"";"";"";"4";""
"77.13.00";"ALTRA PROSTATECTOMIA";"";"";"";"";"4";""
"77.14.00";"INTERVENTI SULLE VESCICOLE SEMINALI";"";"";"";"";"3";""
"77.15.00";"ASPIRAZIONE PERCUTANEA DELLE VESCICOLE SEMINALI";"";"";"";"";"4";""
"77.16.00";"INCISIONE DELLE VESCICOLE SEMINALI";"";"";"";"";"4";""
"77.17.00";"ASPORTAZIONE DELLE VESCICOLE SEMINALI";"";"";"";"";"4";""
"77.18.00";"ALTRI INTERVENTI SULLE VESCICOLE SEMINALI";"";"";"";"";"4";""
"77.19.00";"INCISIONE O ESCISSIONE DI TESSUTO PERIPROSTATICO";"";"";"";"";"3";""
"77.31.00";"DRENAGGIO DI ASCESSO PERIPROSTATICO";"";"";"";"";"4";""
"77.32.00";"ASPORTAZIONE DI TESSUTO PERIPROSTATICO";"";"";"";"";"4";""
"77.33.00";"ALTRI INTERVENTI SULLA PROSTATA";"";"";"";"";"3";""
"77.34.00";"ASPIRAZIONE PERCUTANEA DELLA PROSTATA";"";"";"";"";"4";""
"77.35.00";"INIEZIONE (DI FARMACI) NELLA PROSTATA";"";"";"";"";"4";""
"77.36.00";"RIPARAZIONE DELLA PROSTATA";"";"";"";"";"4";""
"77.37.00";"CONTROLLO DI EMORRAGIA PROSTATICA POSTCHIRURGICA";"";"";"";"";"4";""
