"5-795.1";": By screw fixation";;;;"B";"4";
"5-795.10";": Scapula and clavicle";;;;"B";"5";
"5-795.1a";": Carpal";;;;"B";"5";
"5-795.1b";": Metacarpal";;;;"B";"5";
"5-795.1c";": Hand phalanges";;;;"B";"5";
"5-795.1u";": Tarsal";;;;"B";"5";
"5-795.1v";": Metatarsal";;;;"B";"5";
"5-795.1w";": Phalanges Fu";;;;"B";"5";
"5-795.1x";": Other";;;;"B";"5";
"5-795.1y";": N.n.bez.";;;;"B";"5";
"5-795.2";": By wire or tension band/cerclage";;;;"B";"4";
"5-795.20";": Scapula and clavicle";;;;"B";"5";
"5-795.2a";": Carpal";;;;"B";"5";
"5-795.2b";": Metacarpal";;;;"B";"5";
"5-795.2c";": Hand phalanges";;;;"B";"5";
"5-795.2u";": Tarsal";;;;"B";"5";
"5-795.2v";": Metatarsal";;;;"B";"5";
"5-795.2w";": Phalanges Fu";;;;"B";"5";
"5-795.2x";": Other";;;;"B";"5";
"5-795.2y";": N.n.bez.";;;;"B";"5";
"5-795.3";": By plating";;;;"B";"4";
"5-795.30";": Scapula and clavicle";;;;"B";"5";
"5-795.3a";": Carpal";;;;"B";"5";
"5-795.3b";": Metacarpal";;;;"B";"5";
"5-795.3c";": Hand phalanges";;;;"B";"5";
"5-795.3u";": Tarsal";;;;"B";"5";
"5-795.3v";": Metatarsal";;;;"B";"5";
"5-795.3w";": Phalanges Fu";;;;"B";"5";
"5-795.3x";": Other";;;;"B";"5";
"5-795.3y";": N.n.bez.";;;;"B";"5";
"5-795.4";": External fixator By";;;;"B";"4";
"5-795.40";": Scapula and clavicle";;;;"B";"5";
"5-795.4a";": Carpal";;;;"B";"5";
"5-795.4b";": Metacarpal";;;;"B";"5";
"5-795.4c";": Hand phalanges";;;;"B";"5";
"5-795.4u";": Tarsal";;;;"B";"5";
"5-795.4v";": Metatarsal";;;;"B";"5";
"5-795.4w";": Phalanges Fu";;;;"B";"5";
"5-795.4x";": Other";;;;"B";"5";
"5-795.4y";": N.n.bez.";;;;"B";"5";
"5-795.5";": By external fixation with internal fixation";;;;"B";"4";
"5-795.50";": Scapula and clavicle";;;;"B";"5";
"5-795.5a";": Carpal";;;;"B";"5";
"5-795.5b";": Metacarpal";;;;"B";"5";
"5-795.5c";": Hand phalanges";;;;"B";"5";
"5-795.5u";": Tarsal";;;;"B";"5";
"5-795.5v";": Metatarsal";;;;"B";"5";
"5-795.5w";": Phalanges Fu";;;;"B";"5";
"5-795.5x";": Other";;;;"B";"5";
"5-795.5y";": N.n.bez.";;;;"B";"5";
"5-795.6";": Due to material combinations";;;;"B";"4";
"5-795.60";": Scapula and clavicle";;;;"B";"5";
"5-795.6a";": Carpal";;;;"B";"5";
"5-795.6b";": Metacarpal";;;;"B";"5";
"5-795.6c";": Hand phalanges";;;;"B";"5";
"5-795.6u";": Tarsal";;;;"B";"5";
"5-795.6v";": Metatarsal";;;;"B";"5";
"5-795.6w";": Phalanges Fu";;;;"B";"5";
"5-795.6x";": Other";;;;"B";"5";
"5-795.6y";": N.n.bez.";;;;"B";"5";
"5-795.8";": Due to material combinations with reconstruction of the Gelenkflche";;;;"B";"4";
"5-795.80";": Scapula and clavicle";;;;"B";"5";
"5-795.8a";": Carpal";;;;"B";"5";
"5-795.8b";": Metacarpal";;;;"B";"5";
"5-795.8c";": Hand phalanges";;;;"B";"5";
"5-795.8u";": Tarsal";;;;"B";"5";
"5-795.8v";": Metatarsal";;;;"B";"5";
"5-795.8w";": Phalanges Fu";;;;"B";"5";
"5-795.8x";": Other";;;;"B";"5";
"5-795.8y";": N.n.bez.";;;;"B";"5";
"5-795.e";": By (Blount) brackets";;;;"B";"4";
"5-795.e0";": Scapula and clavicle";;;;"B";"5";
"5-795.ea";": Carpal";;;;"B";"5";
"5-795.eb";": Metacarpal";;;;"B";"5";
"5-795.ec";": Hand phalanges";;;;"B";"5";
"5-795.eu";": Tarsal";;;;"B";"5";
"5-795.ev";": Metatarsal";;;;"B";"5";
"5-795.ew";": Phalanges Fu";;;;"B";"5";
"5-795.ex";": Other";;;;"B";"5";
"5-795.ey";": N.n.bez.";;;;"B";"5";
"5-795.f";": By absorbable material";;;;"B";"4";
"5-795.f0";": Scapula and clavicle";;;;"B";"5";
"5-795.fa";": Carpal";;;;"B";"5";
"5-795.fb";": Metacarpal";;;;"B";"5";
"5-795.fc";": Hand phalanges";;;;"B";"5";
"5-795.fu";": Tarsal";;;;"B";"5";
"5-795.fv";": Metatarsal";;;;"B";"5";
"5-795.fw";": Phalanges Fu";;;;"B";"5";
"5-795.fx";": Other";;;;"B";"5";
"5-795.fy";": N.n.bez.";;;;"B";"5";
"5-795.h";": Without internal fixation";;;;"B";"4";
"5-795.h0";": Scapula and clavicle";;;;"B";"5";
"5-795.ha";": Carpal";;;;"B";"5";
"5-795.hb";": Metacarpal";;;;"B";"5";
"5-795.hc";": Hand phalanges";;;;"B";"5";
"5-795.hu";": Tarsal";;;;"B";"5";
"5-795.hv";": Metatarsal";;;;"B";"5";
"5-795.hw";": Phalanges Fu";;;;"B";"5";
"5-795.hx";": Other";;;;"B";"5";
"5-795.hy";": N.n.bez.";;;;"B";"5";
"5-795.x";": Other";;;;"B";"4";
"5-795.x0";": Scapula and clavicle";;;;"B";"5";
"5-795.xa";": Carpal";;;;"B";"5";
"5-795.xb";": Metacarpal";;;;"B";"5";
"5-795.xc";": Hand phalanges";;;;"B";"5";
"5-795.xu";": Tarsal";;;;"B";"5";
"5-795.xv";": Metatarsal";;;;"B";"5";
"5-795.xw";": Phalanges Fu";;;;"B";"5";
"5-795.xx";": Other";;;;"B";"5";
"5-795.xy";": N.n.bez.";;;;"B";"5";
"5-795.y";": N.n.bez.";;;;"B";"4";
"5-796";"Open reduction of fracture of small bone multifragmentary";"Incl.: Hand bone,<br>supply childhood fractures";"Excl.: Open reduction of fracture of the talus and calcaneus (5-797)";"Note: The location is in the 6th to encode location from the list before code 5-795";"B";"3";
"5-796.0";": By screw fixation";;;;"B";"4";
"5-796.00";": Scapula and clavicle";;;;"B";"5";
"5-796.0a";": Carpal";;;;"B";"5";
"5-796.0b";": Metacarpal";;;;"B";"5";
"5-796.0c";": Hand phalanges";;;;"B";"5";
"5-796.0u";": Tarsal";;;;"B";"5";
"5-796.0v";": Metatarsal";;;;"B";"5";
"5-796.0w";": Phalanges Fu";;;;"B";"5";
"5-796.0x";": Other";;;;"B";"5";
"5-796.0y";": N.n.bez.";;;;"B";"5";
"5-796.1";": By wire or tension band/cerclage";;;;"B";"4";
"5-796.10";": Scapula and clavicle";;;;"B";"5";
"5-796.1a";": Carpal";;;;"B";"5";
"5-796.1b";": Metacarpal";;;;"B";"5";
"5-796.1c";": Hand phalanges";;;;"B";"5";
"5-796.1u";": Tarsal";;;;"B";"5";
"5-796.1v";": Metatarsal";;;;"B";"5";
"5-796.1w";": Phalanges Fu";;;;"B";"5";
"5-796.1x";": Other";;;;"B";"5";
"5-796.1y";": N.n.bez.";;;;"B";"5";
"5-796.2";": By plating";;;;"B";"4";
"5-796.20";": Scapula and clavicle";;;;"B";"5";
"5-796.2a";": Carpal";;;;"B";"5";
"5-796.2b";": Metacarpal";;;;"B";"5";
"5-796.2c";": Hand phalanges";;;;"B";"5";
"5-796.2u";": Tarsal";;;;"B";"5";
"5-796.2v";": Metatarsal";;;;"B";"5";
"5-796.2w";": Phalanges Fu";;;;"B";"5";
"5-796.2x";": Other";;;;"B";"5";
"5-796.2y";": N.n.bez.";;;;"B";"5";
"5-796.3";": External fixator By";;;;"B";"4";
"5-796.30";": Scapula and clavicle";;;;"B";"5";
"5-796.3a";": Carpal";;;;"B";"5";
"5-796.3b";": Metacarpal";;;;"B";"5";
"5-796.3c";": Hand phalanges";;;;"B";"5";
"5-796.3u";": Tarsal";;;;"B";"5";
"5-796.3v";": Metatarsal";;;;"B";"5";
"5-796.3w";": Phalanges Fu";;;;"B";"5";
"5-796.3x";": Other";;;;"B";"5";
"5-796.3y";": N.n.bez.";;;;"B";"5";
"5-796.4";": By external fixation with internal fixation";;;;"B";"4";
"5-796.40";": Scapula and clavicle";;;;"B";"5";
"5-796.4a";": Carpal";;;;"B";"5";
"5-796.4b";": Metacarpal";;;;"B";"5";
"5-796.4c";": Hand phalanges";;;;"B";"5";
"5-796.4u";": Tarsal";;;;"B";"5";
"5-796.4v";": Metatarsal";;;;"B";"5";
"5-796.4w";": Phalanges Fu";;;;"B";"5";
"5-796.4x";": Other";;;;"B";"5";
"5-796.4y";": N.n.bez.";;;;"B";"5";
"5-796.5";": Due to material combinations";;;;"B";"4";
"5-796.50";": Scapula and clavicle";;;;"B";"5";
"5-796.5a";": Carpal";;;;"B";"5";
"5-796.5b";": Metacarpal";;;;"B";"5";
"5-796.5c";": Hand phalanges";;;;"B";"5";
"5-796.5u";": Tarsal";;;;"B";"5";
"5-796.5v";": Metatarsal";;;;"B";"5";
"5-796.5w";": Phalanges Fu";;;;"B";"5";
"5-796.5x";": Other";;;;"B";"5";
"5-796.5y";": N.n.bez.";;;;"B";"5";
"5-796.6";": Due to material combinations with reconstruction of the Gelenkflche";;;;"B";"4";
"5-796.60";": Scapula and clavicle";;;;"B";"5";
"5-796.6a";": Carpal";;;;"B";"5";
"5-796.6b";": Metacarpal";;;;"B";"5";
"5-796.6c";": Hand phalanges";;;;"B";"5";
"5-796.6u";": Tarsal";;;;"B";"5";
"5-796.6v";": Metatarsal";;;;"B";"5";
"5-796.6w";": Phalanges Fu";;;;"B";"5";
"5-796.6x";": Other";;;;"B";"5";
"5-796.6y";": N.n.bez.";;;;"B";"5";
"5-796.e";": By (Blount) brackets";;;;"B";"4";
"5-796.e0";": Scapula and clavicle";;;;"B";"5";
"5-796.ea";": Carpal";;;;"B";"5";
"5-796.eb";": Metacarpal";;;;"B";"5";
"5-796.ec";": Hand phalanges";;;;"B";"5";
"5-796.eu";": Tarsal";;;;"B";"5";
"5-796.ev";": Metatarsal";;;;"B";"5";
"5-796.ew";": Phalanges Fu";;;;"B";"5";
"5-796.ex";": Other";;;;"B";"5";
"5-796.ey";": N.n.bez.";;;;"B";"5";
"5-796.f";": By absorbable material";;;;"B";"4";
"5-796.f0";": Scapula and clavicle";;;;"B";"5";
"5-796.fa";": Carpal";;;;"B";"5";
"5-796.fb";": Metacarpal";;;;"B";"5";
"5-796.fc";": Hand phalanges";;;;"B";"5";
"5-796.fu";": Tarsal";;;;"B";"5";
"5-796.fv";": Metatarsal";;;;"B";"5";
"5-796.fw";": Phalanges Fu";;;;"B";"5";
"5-796.fx";": Other";;;;"B";"5";
"5-796.fy";": N.n.bez.";;;;"B";"5";
"5-796.h";": Without internal fixation";;;;"B";"4";
"5-796.h0";": Scapula and clavicle";;;;"B";"5";
"5-796.ha";": Carpal";;;;"B";"5";
"5-796.hb";": Metacarpal";;;;"B";"5";
"5-796.hc";": Hand phalanges";;;;"B";"5";
"5-796.hu";": Tarsal";;;;"B";"5";
"5-796.hv";": Metatarsal";;;;"B";"5";
"5-796.hw";": Phalanges Fu";;;;"B";"5";
"5-796.hx";": Other";;;;"B";"5";
"5-796.hy";": N.n.bez.";;;;"B";"5";
"5-796.x";": Other";;;;"B";"4";
"5-796.x0";": Scapula and clavicle";;;;"B";"5";
"5-796.xa";": Carpal";;;;"B";"5";
"5-796.xb";": Metacarpal";;;;"B";"5";
"5-796.xc";": Hand phalanges";;;;"B";"5";
"5-796.xu";": Tarsal";;;;"B";"5";
"5-796.xv";": Metatarsal";;;;"B";"5";
"5-796.xw";": Phalanges Fu";;;;"B";"5";
"5-796.xx";": Other";;;;"B";"5";
"5-796.xy";": N.n.bez.";;;;"B";"5";
"5-796.y";": N.n.bez.";;;;"B";"4";
"5-797";"Open reduction of fracture of the talus and calcaneus";"Incl.: Supply childhood fractures";"Excl.: Open reduction of joint dislocation (5-79b)";"Note:<br>Note: The location is in the 6th Point to encode the following list:<br>s # # t # talus calcaneus<br>y Nnbez.";"B";"3";
"5-797.1";": By screw fixation";;;;"B";"4";
"5-797.1s";": Talus";;;;"B";"5";
"5-797.1t";": Calcaneus";;;;"B";"5";
"5-797.1y";": N.n.bez.";;;;"B";"5";
"5-797.2";": By wire or tension band/cerclage";;;;"B";"4";
"5-797.2s";": Talus";;;;"B";"5";
"5-797.2t";": Calcaneus";;;;"B";"5";
"5-797.2y";": N.n.bez.";;;;"B";"5";
"5-797.3";": By plating";;;;"B";"4";
"5-797.3s";": Talus";;;;"B";"5";
"5-797.3t";": Calcaneus";;;;"B";"5";
"5-797.3y";": N.n.bez.";;;;"B";"5";
"5-797.4";": External fixator By";;;;"B";"4";
"5-797.4s";": Talus";;;;"B";"5";
"5-797.4t";": Calcaneus";;;;"B";"5";
"5-797.4y";": N.n.bez.";;;;"B";"5";
"5-797.5";": By external fixation with internal fixation";;;;"B";"4";
"5-797.5s";": Talus";;;;"B";"5";
"5-797.5t";": Calcaneus";;;;"B";"5";
"5-797.5y";": N.n.bez.";;;;"B";"5";
"5-797.6";": Due to material combinations";;;;"B";"4";
"5-797.6s";": Talus";;;;"B";"5";
"5-797.6t";": Calcaneus";;;;"B";"5";
"5-797.6y";": N.n.bez.";;;;"B";"5";
"5-797.7";": Due to material combinations with reconstruction of the Gelenkflche";;;;"B";"4";
"5-797.7s";": Talus";;;;"B";"5";
"5-797.7t";": Calcaneus";;;;"B";"5";
"5-797.7y";": N.n.bez.";;;;"B";"5";
"5-797.e";": By (Blount) brackets";;;;"B";"4";
"5-797.es";": Talus";;;;"B";"5";
"5-797.et";": Calcaneus";;;;"B";"5";
"5-797.ey";": N.n.bez.";;;;"B";"5";
"5-797.f";": By absorbable material";;;;"B";"4";
"5-797.fs";": Talus";;;;"B";"5";
"5-797.ft";": Calcaneus";;;;"B";"5";
"5-797.fy";": N.n.bez.";;;;"B";"5";
"5-797.h";": Without internal fixation";;;;"B";"4";
"5-797.hs";": Talus";;;;"B";"5";
"5-797.ht";": Calcaneus";;;;"B";"5";
"5-797.hy";": N.n.bez.";;;;"B";"5";
"5-797.x";": Other";;;;"B";"4";
"5-797.xs";": Talus";;;;"B";"5";
"5-797.xt";": Calcaneus";;;;"B";"5";
"5-797.xy";": N.n.bez.";;;;"B";"5";
"5-797.y";": N.n.bez.";;;;"B";"4";
"5-798";"Open reduction of a pool and pelvic ring fracture";"Incl.: Supply childhood fractures<br>supply a Pelvic dysfunction and a Iliosakralgelenksprengung";;;"B";"3";
"5-798.0";": By Drahtosteosynthese";;;;"B";"4";
"5-798.1";": By tension band/cerclage";;;;"B";"4";
"5-798.2";": By screw fixation, the pool";;;;"B";"4";
"5-798.3";": By screw fixation, posterior pelvic ring";;;;"B";"4";
"5-798.4";": With plate, anterior pelvic ring";;;;"B";"4";
"5-798.5";": With plate fixation, posterior pelvic ring";;;;"B";"4";
"5-798.6";": External fixator By";"Incl.: Pelvic";;;"B";"4";
"5-798.7";": Due to internal fixator";;;;"B";"4";
"5-798.8";": By threaded rod";;;;"B";"4";
"5-798.9";": Due to material combinations";;;;"B";"4";
"5-798.h";": Without internal fixation";;;;"B";"4";
"5-798.x";": Other";;;;"B";"4";
"5-798.y";": N.n.bez.";;;;"B";"4";
"5-799";"Open reduction of acetabular and Hftkopffraktur with internal fixation";"Incl.: Supply childhood fractures";"Excl.: Open reduction of Hftgelenkluxation (5-79b)";"Note: A durchgefhrte bone grafting is to code separately (5-784)<br>A durchgefhrte implantation of an endoprosthesis is to code separately (5-820 and following)";"B";"3";
"5-799.1";": By screw, ventral";;;;"B";"4";
"5-799.2";": By screw, dorsal";;;;"B";"4";
"5-799.3";": With plate, ventral";;;;"B";"4";
"5-799.4";": With plate, dorsal";;;;"B";"4";
"5-799.5";": Through combinations of materials, dorsal";;;;"B";"4";
"5-799.6";": Through combinations of materials, ventral";;;;"B";"4";
"5-799.7";": Through combinations of materials, dorsal and ventral (combined)";;;;"B";"4";
"5-799.8";": Trans fixation with external fixator a Hftgelenkes";;;;"B";"4";
"5-799.x";": Other";;;;"B";"4";
"5-799.y";": N.n.bez.";;;"Note: The localization is FR-5, the codes 79a and 79b-5 to encode the following list:<br># # # 0 Humeroglenoidalgelenk an acromioclavicular joint # 2 # # Thorakoskapulargelenk (room)<br># # # 4 3 sternoclavicular humeroulnar<br>5 Proximal radioulnar<br># 6 Distal radioulnar # # 7 wrist<br>8 radiocarpal<br>9 Ulnakarpalgelenk<br>a wrist joint<br>b carpometacarpal<br>c metacarpophalangeal<br>d interphalangeal<br>e # # f # sacroiliac symphysis<br># # g # h Hftgelenk knee<br># # # j Proximal tibiofibular joint Ankle k<br># # # m lower hock hock n<br># # p tarsometatarsal joint<br># r q metatarsophalangeal joint toes<br># # # y x Other Nnbez.";"B";"4";
"5-79a";"Closed reduction of joint dislocation with internal fixation";;;"Note: The closed reduction without internal fixation of a joint dislocation is at 8-201 to encode<br>The location is in the 6th Place to code according to the above list";"B";"3";
"5-79a.0";": By screw";;;;"B";"4";
"5-79a.00";": Humeroglenoidalgelenk";;;;"B";"5";
"5-79a.01";": Acromioclavicular joint";;;;"B";"5";
"5-79a.02";": Thorakoskapulargelenk space ()";;;;"B";"5";
"5-79a.03";": Sternoclavicular";;;;"B";"5";
"5-79a.04";": Humeroulnar";;;;"B";"5";
"5-79a.05";": Proximal radioulnar";;;;"B";"5";
"5-79a.06";": Distal radioulnar joint";;;;"B";"5";
"5-79a.07";": Wrist";;;;"B";"5";
"5-79a.08";": Radiocarpal";;;;"B";"5";
"5-79a.09";": Ulnakarpalgelenk";;;;"B";"5";
"5-79a.0a";": Wrist joint";;;;"B";"5";
"5-79a.0b";": Carpometacarpal";;;;"B";"5";
"5-79a.0c";": Metacarpophalangeal joint";;;;"B";"5";
"5-79a.0d";": Interphalangeal";;;;"B";"5";
"5-79a.0e";": Sacroiliac joint";;;;"B";"5";
"5-79a.0f";": Symphysis";;;;"B";"5";
"5-79a.0g";": Hftgelenk";;;;"B";"5";
"5-79a.0h";": Knee";;;;"B";"5";
"5-79a.0j";": Proximal tibiofibular joint";;;;"B";"5";
"5-79a.0k";": Ankle";;;;"B";"5";
"5-79a.0m";": Lower ankle";;;;"B";"5";
"5-79a.0n";": Hock";;;;"B";"5";
"5-79a.0p";": Tarsometatarsal joint";;;;"B";"5";
"5-79a.0q";": Metatarsophalangeal";;;;"B";"5";
"5-79a.0r";": Toe joint";;;;"B";"5";
"5-79a.0x";": Other";;;;"B";"5";
"5-79a.0y";": N.n.bez.";;;;"B";"5";
"5-79a.1";": By wire or tension band/cerclage";;;;"B";"4";
"5-79a.10";": Humeroglenoidalgelenk";;;;"B";"5";
"5-79a.11";": Acromioclavicular joint";;;;"B";"5";
"5-79a.12";": Thorakoskapulargelenk space ()";;;;"B";"5";
"5-79a.13";": Sternoclavicular";;;;"B";"5";
"5-79a.14";": Humeroulnar";;;;"B";"5";
"5-79a.15";": Proximal radioulnar";;;;"B";"5";
"5-79a.16";": Distal radioulnar joint";;;;"B";"5";
"5-79a.17";": Wrist";;;;"B";"5";
"5-79a.18";": Radiocarpal";;;;"B";"5";
"5-79a.19";": Ulnakarpalgelenk";;;;"B";"5";
"5-79a.1a";": Wrist joint";;;;"B";"5";
"5-79a.1b";": Carpometacarpal";;;;"B";"5";
"5-79a.1c";": Metacarpophalangeal joint";;;;"B";"5";
"5-79a.1d";": Interphalangeal";;;;"B";"5";
"5-79a.1e";": Sacroiliac joint";;;;"B";"5";
"5-79a.1f";": Symphysis";;;;"B";"5";
"5-79a.1g";": Hftgelenk";;;;"B";"5";
"5-79a.1h";": Knee";;;;"B";"5";
"5-79a.1j";": Proximal tibiofibular joint";;;;"B";"5";
"5-79a.1k";": Ankle";;;;"B";"5";
"5-79a.1m";": Lower ankle";;;;"B";"5";
"5-79a.1n";": Hock";;;;"B";"5";
"5-79a.1p";": Tarsometatarsal joint";;;;"B";"5";
"5-79a.1q";": Metatarsophalangeal";;;;"B";"5";
"5-79a.1r";": Toe joint";;;;"B";"5";
"5-79a.1x";": Other";;;;"B";"5";
"5-79a.1y";": N.n.bez.";;;;"B";"5";
"5-79a.6";": External fixator By";;;;"B";"4";
"5-79a.60";": Humeroglenoidalgelenk";;;;"B";"5";
"5-79a.61";": Acromioclavicular joint";;;;"B";"5";
"5-79a.62";": Thorakoskapulargelenk space ()";;;;"B";"5";
"5-79a.63";": Sternoclavicular";;;;"B";"5";
"5-79a.64";": Humeroulnar";;;;"B";"5";
"5-79a.65";": Proximal radioulnar";;;;"B";"5";
"5-79a.66";": Distal radioulnar joint";;;;"B";"5";
"5-79a.67";": Wrist";;;;"B";"5";
"5-79a.68";": Radiocarpal";;;;"B";"5";
"5-79a.69";": Ulnakarpalgelenk";;;;"B";"5";
"5-79a.6a";": Wrist joint";;;;"B";"5";
"5-79a.6b";": Carpometacarpal";;;;"B";"5";
"5-79a.6c";": Metacarpophalangeal joint";;;;"B";"5";
"5-79a.6d";": Interphalangeal";;;;"B";"5";
"5-79a.6e";": Sacroiliac joint";;;;"B";"5";
"5-79a.6f";": Symphysis";;;;"B";"5";
"5-79a.6g";": Hftgelenk";;;;"B";"5";
"5-79a.6h";": Knee";;;;"B";"5";
"5-79a.6j";": Proximal tibiofibular joint";;;;"B";"5";
"5-79a.6k";": Ankle";;;;"B";"5";
"5-79a.6m";": Lower ankle";;;;"B";"5";
"5-79a.6n";": Hock";;;;"B";"5";
"5-79a.6p";": Tarsometatarsal joint";;;;"B";"5";
"5-79a.6q";": Metatarsophalangeal";;;;"B";"5";
"5-79a.6r";": Toe joint";;;;"B";"5";
"5-79a.6x";": Other";;;;"B";"5";
"5-79a.6y";": N.n.bez.";;;;"B";"5";
"5-79a.7";": By external fixation with internal fixation";;;;"B";"4";
"5-79a.70";": Humeroglenoidalgelenk";;;;"B";"5";
"5-79a.71";": Acromioclavicular joint";;;;"B";"5";
"5-79a.72";": Thorakoskapulargelenk space ()";;;;"B";"5";
"5-79a.73";": Sternoclavicular";;;;"B";"5";
"5-79a.74";": Humeroulnar";;;;"B";"5";
"5-79a.75";": Proximal radioulnar";;;;"B";"5";
"5-79a.76";": Distal radioulnar joint";;;;"B";"5";
"5-79a.77";": Wrist";;;;"B";"5";
"5-79a.78";": Radiocarpal";;;;"B";"5";
"5-79a.79";": Ulnakarpalgelenk";;;;"B";"5";
"5-79a.7a";": Wrist joint";;;;"B";"5";
"5-79a.7b";": Carpometacarpal";;;;"B";"5";
"5-79a.7c";": Metacarpophalangeal joint";;;;"B";"5";
"5-79a.7d";": Interphalangeal";;;;"B";"5";
"5-79a.7e";": Sacroiliac joint";;;;"B";"5";
"5-79a.7f";": Symphysis";;;;"B";"5";
"5-79a.7g";": Hftgelenk";;;;"B";"5";
"5-79a.7h";": Knee";;;;"B";"5";
"5-79a.7j";": Proximal tibiofibular joint";;;;"B";"5";
"5-79a.7k";": Ankle";;;;"B";"5";
"5-79a.7m";": Lower ankle";;;;"B";"5";
"5-79a.7n";": Hock";;;;"B";"5";
"5-79a.7p";": Tarsometatarsal joint";;;;"B";"5";
"5-79a.7q";": Metatarsophalangeal";;;;"B";"5";
"5-79a.7r";": Toe joint";;;;"B";"5";
"5-79a.7x";": Other";;;;"B";"5";
"5-79a.7y";": N.n.bez.";;;;"B";"5";
"5-79a.8";": Due to material combinations";"Incl.: Verbundosteosynthese";;;"B";"4";
"5-79a.80";": Humeroglenoidalgelenk";;;;"B";"5";
"5-79a.81";": Acromioclavicular joint";;;;"B";"5";
"5-79a.82";": Thorakoskapulargelenk space ()";;;;"B";"5";
"5-79a.83";": Sternoclavicular";;;;"B";"5";
"5-79a.84";": Humeroulnar";;;;"B";"5";
"5-79a.85";": Proximal radioulnar";;;;"B";"5";
"5-79a.86";": Distal radioulnar joint";;;;"B";"5";
"5-79a.87";": Wrist";;;;"B";"5";
"5-79a.88";": Radiocarpal";;;;"B";"5";
"5-79a.89";": Ulnakarpalgelenk";;;;"B";"5";
"5-79a.8a";": Wrist joint";;;;"B";"5";
"5-79a.8b";": Carpometacarpal";;;;"B";"5";
"5-79a.8c";": Metacarpophalangeal joint";;;;"B";"5";
"5-79a.8d";": Interphalangeal";;;;"B";"5";
"5-79a.8e";": Sacroiliac joint";;;;"B";"5";
"5-79a.8f";": Symphysis";;;;"B";"5";
"5-79a.8g";": Hftgelenk";;;;"B";"5";
"5-79a.8h";": Knee";;;;"B";"5";
"5-79a.8j";": Proximal tibiofibular joint";;;;"B";"5";
"5-79a.8k";": Ankle";;;;"B";"5";
"5-79a.8m";": Lower ankle";;;;"B";"5";
"5-79a.8n";": Hock";;;;"B";"5";
"5-79a.8p";": Tarsometatarsal joint";;;;"B";"5";
"5-79a.8q";": Metatarsophalangeal";;;;"B";"5";
"5-79a.8r";": Toe joint";;;;"B";"5";
"5-79a.8x";": Other";;;;"B";"5";
"5-79a.8y";": N.n.bez.";;;;"B";"5";
"5-79a.c";": By Trans Fixation Nail";;;;"B";"4";
"5-79a.c0";": Humeroglenoidalgelenk";;;;"B";"5";
"5-79a.c1";": Acromioclavicular joint";;;;"B";"5";
"5-79a.c2";": Thorakoskapulargelenk space ()";;;;"B";"5";
"5-79a.c3";": Sternoclavicular";;;;"B";"5";
"5-79a.c4";": Humeroulnar";;;;"B";"5";
"5-79a.c5";": Proximal radioulnar";;;;"B";"5";
"5-79a.c6";": Distal radioulnar joint";;;;"B";"5";
"5-79a.c7";": Wrist";;;;"B";"5";
"5-79a.c8";": Radiocarpal";;;;"B";"5";
"5-79a.c9";": Ulnakarpalgelenk";;;;"B";"5";
"5-79a.ca";": Wrist joint";;;;"B";"5";
"5-79a.cb";": Carpometacarpal";;;;"B";"5";
"5-79a.cc";": Metacarpophalangeal joint";;;;"B";"5";
"5-79a.cd";": Interphalangeal";;;;"B";"5";
"5-79a.ce";": Sacroiliac joint";;;;"B";"5";
"5-79a.cf";": Symphysis";;;;"B";"5";
"5-79a.cg";": Hftgelenk";;;;"B";"5";
"5-79a.ch";": Knee";;;;"B";"5";
"5-79a.cj";": Proximal tibiofibular joint";;;;"B";"5";
"5-79a.ck";": Ankle";;;;"B";"5";
"5-79a.cm";": Lower ankle";;;;"B";"5";
"5-79a.cn";": Hock";;;;"B";"5";
"5-79a.cp";": Tarsometatarsal joint";;;;"B";"5";
"5-79a.cq";": Metatarsophalangeal";;;;"B";"5";
"5-79a.cr";": Toe joint";;;;"B";"5";
"5-79a.cx";": Other";;;;"B";"5";
"5-79a.cy";": N.n.bez.";;;;"B";"5";
"5-79a.e";": By (Blount) brackets";;;;"B";"4";
"5-79a.e0";": Humeroglenoidalgelenk";;;;"B";"5";
"5-79a.e1";": Acromioclavicular joint";;;;"B";"5";
"5-79a.e2";": Thorakoskapulargelenk space ()";;;;"B";"5";
"5-79a.e3";": Sternoclavicular";;;;"B";"5";
"5-79a.e4";": Humeroulnar";;;;"B";"5";
"5-79a.e5";": Proximal radioulnar";;;;"B";"5";
"5-79a.e6";": Distal radioulnar joint";;;;"B";"5";
"5-79a.e7";": Wrist";;;;"B";"5";
"5-79a.e8";": Radiocarpal";;;;"B";"5";
"5-79a.e9";": Ulnakarpalgelenk";;;;"B";"5";
"5-79a.ea";": Wrist joint";;;;"B";"5";
"5-79a.eb";": Carpometacarpal";;;;"B";"5";
"5-79a.ec";": Metacarpophalangeal joint";;;;"B";"5";
"5-79a.ed";": Interphalangeal";;;;"B";"5";
"5-79a.ee";": Sacroiliac joint";;;;"B";"5";
"5-79a.ef";": Symphysis";;;;"B";"5";
"5-79a.eg";": Hftgelenk";;;;"B";"5";
"5-79a.eh";": Knee";;;;"B";"5";
"5-79a.ej";": Proximal tibiofibular joint";;;;"B";"5";
"5-79a.ek";": Ankle";;;;"B";"5";
"5-79a.em";": Lower ankle";;;;"B";"5";
"5-79a.en";": Hock";;;;"B";"5";
