"67.11";"Biopsia endocervical";"";"";"";"";"4";""
"67.12";"Otra biopsia cervical";"";"";"";"";"4";""
"67.19";"Otros procedimientos diagnosticos sobre cuello uterino";"";"";"";"";"4";""
"67.20";"Conización de cuello uterino";"";"";"";"";"4";""
"67.31";"Marsupialización de quiste cervical";"";"";"";"";"4";""
"67.32";"Destrucción de lesión de cuello uterino por cauterización";"";"";"";"";"4";""
"67.33";"Destrucción de lesión de cuello uterino por criocirugia";"";"";"";"";"4";""
"67.39";"Otra escisión o destrucción de lesión o tejido de cuello ute";"";"";"";"";"4";""
"67.40";"Amputación de cuello uterino";"";"";"";"";"4";""
"67.50";"Reparación de orificio cervical interno";"";"";"";"";"4";""
"67.61";"Sutura de desgerro de cuello uterino";"";"";"";"";"4";""
"67.62";"Reparación de fistula de cuello uterino";"";"";"";"";"4";""
"67.69";"Otra reparación de cuello uterino";"";"";"";"";"4";""
"68.00";"Histerotomía";"";"";"";"";"4";""
"68.11";"Examen digital de utero";"";"";"";"";"4";""
"68.12";"Histeroscopia";"";"";"";"";"4";""
"68.13";"Biopsia uterina abierta";"";"";"";"";"4";""
"68.14";"Biopsia abierta de ligamentos uterinos";"";"";"";"";"4";""
"68.15";"Biopsia cerrada de ligamentos uterinos";"";"";"";"";"4";""
"68.16";"Biopsia cerrada de utero";"";"";"";"";"4";""
"68.19";"Otros proc.diagn. Sobre el utero y estructuras de soporte";"";"";"";"";"4";""
"68.21";"Sección de sinequias endometriales";"";"";"";"";"4";""
"68.22";"Incisión o escisión de tabique congenito de utero";"";"";"";"";"4";""
"68.23";"Ablación endometrial";"";"";"";"";"4";""
"68.29";"Otra escisión o destrucción de lesión de utero";"";"";"";"";"4";""
"68.30";"Histerectomía subtotal abdominal";"";"";"";"";"4";""
"68.40";"Histerectomía abdominal total";"";"";"";"";"4";""
"68.51";"Histerectomía vaginal asistida por laparoscopia (lavh)";"";"";"";"";"4";""
"68.59";"Otra histerectomía vaginal";"";"";"";"";"4";""
"68.60";"Histerectomía abdominal radical";"";"";"";"";"4";""
"68.70";"Histerectomía vaginal radical";"";"";"";"";"4";""
"68.80";"Exenteración pelvica";"";"";"";"";"4";""
"68.90";"Otras histerectomías y las no especificadas";"";"";"";"";"4";""
"69.01";"Dilatación y legrado para terminación de embarazo";"";"";"";"";"4";""
"69.02";"Dilatación y legrado despues de parto o aborto";"";"";"";"";"4";""
"69.09";"Otra dilatación y legrado";"";"";"";"";"4";""
"69.19";"Otra incisión o destrucción de utero y estructuras de soport";"";"";"";"";"4";""
"69.21";"Operación de interposición";"";"";"";"";"4";""
"69.22";"Otra suspensión uterina";"";"";"";"";"4";""
"69.23";"Reparación vaginal de inversión cronica de utero";"";"";"";"";"4";""
"69.29";"Otra reparación de utero y estructuras de soporte";"";"";"";"";"4";""
"69.30";"Denervación uterina paracervical";"";"";"";"";"4";""
"69.41";"Sutura de desgarro de utero";"";"";"";"";"4";""
"69.42";"Cierre de fistula de utero";"";"";"";"";"4";""
"69.49";"Otra reparación de utero";"";"";"";"";"4";""
"69.51";"Legrado por aspiración de utero para terminación de embarazo";"";"";"";"";"4";""
"69.52";"Legrado por aspiración despues de parto o aborto";"";"";"";"";"4";""
"69.59";"Otro legrado por aspiración de utero";"";"";"";"";"4";""
"69.60";"Extracción o regulación menstrual";"";"";"";"";"4";""
"69.70";"Inserción de dispositivo anticonceptivo intrauterino";"";"";"";"";"4";""
"69.91";"Inserción de dispositivo terapeutico en utero";"";"";"";"";"4";""
"69.92";"Inseminación artificial";"";"";"";"";"4";""
"69.93";"Inserción de laminaria";"";"";"";"";"4";""
"69.94";"Reposición manual de utero invertido";"";"";"";"";"4";""
"69.95";"Incisión de cuello";"";"";"";"";"4";""
"69.96";"Extracción de material de cerclaje de cuello";"";"";"";"";"4";""
"69.97";"Extracción de otro cuerpo extraño penetrante del cuello uter";"";"";"";"";"4";""
"69.98";"Otras operaciones sobre estructuras de soporte de utero";"";"";"";"";"4";""
"69.99";"Otras operaciones sobre cuello uterino y utero";"";"";"";"";"4";""
"70.00";"Culdocentesis";"";"";"";"";"4";""
"70.11";"Himenotomía";"";"";"";"";"4";""
"70.12";"Douglastomía-culdotomía";"";"";"";"";"4";""
"70.13";"Lisis de adherencias vaginales intraluminales";"";"";"";"";"4";""
"70.14";"Otra vaginotomía";"";"";"";"";"4";""
"70.21";"Vaginoscopia";"";"";"";"";"4";""
"70.22";"Culdoscopia";"";"";"";"";"4";""
"70.23";"Biopsia de fondo de saco";"";"";"";"";"4";""
"70.24";"Biopsia vaginal";"";"";"";"";"4";""
"70.29";"Otros procedimientos diagnosticos sobre vagina y fondo de sa";"";"";"";"";"4";""
"70.31";"Himenectomía";"";"";"";"";"4";""
"70.32";"Escisión o destrucción de lesión de fondo de saco";"";"";"";"";"4";""
"70.33";"Escisión o destrución de lesión de vagina";"";"";"";"";"4";""
"70.40";"Obliteración y escisión total de vagina";"";"";"";"";"4";""
"70.50";"Reparación de cistocele y rectocele";"";"";"";"";"4";""
"70.51";"Reparación de cistocele";"";"";"";"";"4";""
"70.52";"Reparación de rectocele";"";"";"";"";"4";""
"70.61";"Construcción vaginal (creación de una neovagina)";"";"";"";"";"4";""
"70.62";"Reconstrucción vaginal";"";"";"";"";"4";""
"70.71";"Sutura de desgarro de vagina";"";"";"";"";"4";""
"70.72";"Reparación de fistula colovaginal";"";"";"";"";"4";""
"70.73";"Reparación de fistula rectovaginal";"";"";"";"";"4";""
"70.74";"Reparación de otra fistula vaginoenterica";"";"";"";"";"4";""
"70.75";"Reparación de otra fistula de vagina";"";"";"";"";"4";""
"70.76";"Himenorrafia";"";"";"";"";"4";""
"70.77";"Suspensión y fijación vaginales";"";"";"";"";"4";""
"70.79";"Otra reparación de vagina";"";"";"";"";"4";""
"70.80";"Obliteración de boveda vaginal";"";"";"";"";"4";""
"70.91";"Otras operaciones sobre vagina";"";"";"";"";"4";""
"70.92";"Otras operaciones sobre fondo de saco";"";"";"";"";"4";""
"71.01";"Lisis de adherencias vulvares";"";"";"";"";"4";""
"71.09";"Otra incisión de vulva y perine";"";"";"";"";"4";""
"71.11";"Biopsia de vulva";"";"";"";"";"4";""
"71.19";"Otros procedimientos diagnosticos sobre vulva";"";"";"";"";"4";""
"71.21";"Aspiración percutánea de glándula de bartholin (quiste)";"";"";"";"";"4";""
"71.22";"Incisión de glándula de bartholin (quiste)";"";"";"";"";"4";""
"71.23";"Marsupialización de glándula de bartholin (quiste)";"";"";"";"";"4";""
"71.24";"Escisión u otra destrucción de glándula de bartholin (quiste";"";"";"";"";"4";""
"71.29";"Otras operaciones sobre glandulas de bartholin";"";"";"";"";"4";""
"71.30";"Otra escisión local o destrucción de vulva y perineo";"";"";"";"";"4";""
"71.40";"Operaciones sobre clitoris";"";"";"";"";"4";""
"71.50";"Vulvectomía radical";"";"";"";"";"4";""
"71.61";"Vulvectomía unilateral";"";"";"";"";"4";""
"71.62";"Vulvectomía bilateral";"";"";"";"";"4";""
"71.71";"Sutura de desgarro obstetrico actual";"";"";"";"";"4";""
"71.72";"Reparación de fistula de vulva o perineo";"";"";"";"";"4";""
"71.79";"Otra reparación de vulva y perine";"";"";"";"";"4";""
"71.80";"Otras operaciones sobre vulva";"";"";"";"";"4";""
"71.90";"Otras operaciones sobre organos genitales femeninos";"";"";"";"";"4";""
"72.00";"Operación de forceps bajo";"";"";"";"";"4";""
"72.10";"Operación de forceps bajo con episiotomía";"";"";"";"";"4";""
"72.21";"Operación de forceps medio con episiotomía";"";"";"";"";"4";""
"72.29";"Otra operación de forceps medio";"";"";"";"";"4";""
"72.31";"Operación de forceps alto con episiotomía";"";"";"";"";"4";""
"72.39";"Otra operación de forceps alto";"";"";"";"";"4";""
"72.40";"Rotación mediante forceps de la cabeza del feto";"";"";"";"";"4";""
"72.51";"Extr.parc.con preset.de nalgas por aplic.de forceps cabeza u";"";"";"";"";"4";""
"72.52";"Otra extracción parcial con presentación de nalgas";"";"";"";"";"4";""
"72.53";"Extr.total con preset.de nalgas con aplic.de forceps cabez u";"";"";"";"";"4";""
"72.54";"Otra extracción total con presentación de nalgas";"";"";"";"";"4";""
"72.60";"Aplicación de forceps a cabeza ultima";"";"";"";"";"4";""
"72.71";"Extracción mediante ventosa con episiotomía";"";"";"";"";"4";""
"72.79";"Otra extracción mediante ventosa";"";"";"";"";"4";""
"72.80";"Otro parto instrumental especificado";"";"";"";"";"4";""
"72.90";"Parto instrumental no especificado";"";"";"";"";"4";""
"73.01";"Inducción del parto por ruptura artificial de membranas";"";"";"";"";"4";""
"73.09";"Otra ruptura artificial de membranas";"";"";"";"";"4";""
"73.10";"Otra inducción quirurgica de parto";"";"";"";"";"4";""
"73.21";"Versión interna y combinada sin extracción";"";"";"";"";"4";""
"73.22";"Versión interna y combinada con extracción";"";"";"";"";"4";""
"73.30";"Operación de forceps fallida";"";"";"";"";"4";""
"73.40";"Inducción medica de parto";"";"";"";"";"4";""
"73.51";"Rotación manual de cabeza de feto";"";"";"";"";"4";""
"73.59";"Otro parto asistido manualmente";"";"";"";"";"4";""
"73.60";"Episiotomía";"";"";"";"";"4";""
"73.80";"Operaciones sobre feto para facilitar el parto";"";"";"";"";"4";""
"73.91";"Versión externa";"";"";"";"";"4";""
"73.92";"Reposición de cordon umbilical prolapsado";"";"";"";"";"4";""
"73.93";"Incisión de cuello uterino para asistir al parto";"";"";"";"";"4";""
"73.94";"Pubiotomía para sistir al parto";"";"";"";"";"4";""
"73.99";"Otra operación de asistencia al parto ncoc";"";"";"";"";"4";""
"74.00";"Cesarea clasica";"";"";"";"";"4";""
"74.10";"Cesarea cervical baja";"";"";"";"";"4";""
"74.20";"Cesarea extraperitoneal";"";"";"";"";"4";""
"74.30";"Extracción de embrion intraperitoneal";"";"";"";"";"4";""
"74.40";"Cesarea de otro tipo especificado";"";"";"";"";"4";""
"74.91";"Histerotomía para terminar embarazo";"";"";"";"";"4";""
"74.99";"Otra cesarea de tipo no especificado";"";"";"";"";"4";""
"75.00";"Inyección intra-amniotica para producir aborto";"";"";"";"";"4";""
"75.10";"Amniocentesis diagnostica";"";"";"";"";"4";""
"75.20";"Transfusión intrauterina";"";"";"";"";"4";""
"75.31";"Amnioscopia";"";"";"";"";"4";""
"75.32";"Electrocardiograma fetal (cuero cabelludo)";"";"";"";"";"4";""
"75.33";"Biopsia y toma de sangre fetal";"";"";"";"";"4";""
"75.34";"Monitorización fetal, n. E. O. M.";"";"";"";"";"4";""
"75.35";"Otros procedimientos diagnosticos sobre feto y amnios";"";"";"";"";"4";""
"75.36";"Corrección de defecto fetal";"";"";"";"";"4";""
"75.37";"Amnioinfusión";"";"";"";"";"4";""
"75.40";"Extracción manual de placenta retenida";"";"";"";"";"4";""
"75.50";"Reparación de desgarro obstetrico actual de utero, n. E. O.";"";"";"";"";"4";""
"75.51";"Reparación de desgarro obstetrico actual de cuello uterino";"";"";"";"";"4";""
"75.52";"Reparación de desgarro obstetrico actual de cuerpo uterino";"";"";"";"";"4";""
"75.61";"Reparación de desgarro obstetrico actual de vejiga y uretra";"";"";"";"";"4";""
"75.62";"Repar. De desgarro obstetrico actual de recto y esfinter ano";"";"";"";"";"4";""
"75.69";"Reparación de otro desgarro obstetrico";"";"";"";"";"4";""
"75.70";"Exploración manual de la cavidad uterina, despues del parto";"";"";"";"";"4";""
"75.80";"Taponamiento obstetrico de utero o vagina";"";"";"";"";"4";""
"75.91";"Evacuación de hematoma por incisión obstetrica de perine";"";"";"";"";"4";""
"75.92";"Evacuación de otro hematoma de vulva o vagina";"";"";"";"";"4";""
"75.93";"Corrección quirurgica de utero invertido";"";"";"";"";"4";""
"75.94";"Reposición manual de utero invertido";"";"";"";"";"4";""
"75.99";"Otras operaciones obstetricas ncoc";"";"";"";"";"4";""
"76.01";"Secuestrectomía de hueso facial";"";"";"";"";"4";""
"76.09";"Otra incisión de hueso facial";"";"";"";"";"4";""
"76.11";"Biopsia de hueso facial";"";"";"";"";"4";""
"76.19";"Otros proc.diagn. Sobre huesos y articulaciones faciales";"";"";"";"";"4";""
"76.20";"Escisión local o destrucción de lesiones de hueso facial";"";"";"";"";"4";""
"76.31";"Mandibulectomía parcial";"";"";"";"";"4";""
"76.39";"Ostectomía parcial de otro hueso facial";"";"";"";"";"4";""
"76.41";"Mandibulectomía total con reconstrucción simultanea";"";"";"";"";"4";""
"76.42";"Otra mandibulectomía total";"";"";"";"";"4";""
"76.43";"Otra reconstrucción de mandibula";"";"";"";"";"4";""
"76.44";"Ostectomía total de otro hueso facial con reconstruc. Simult";"";"";"";"";"4";""
"76.45";"Otra ostectomía total de otro hueso facial";"";"";"";"";"4";""
"76.46";"Otra reconstrucción de otro hueso facial";"";"";"";"";"4";""
"76.50";"Artroplastia temporomandibular";"";"";"";"";"4";""
"76.61";"Osteoplastia cerrada [osteotomía] de rama mandibular";"";"";"";"";"4";""
"76.62";"Osteoplastia abierta [osteotomía] de rama mandibular";"";"";"";"";"4";""
"76.63";"Osteoplastia [osteotomía] de cuerpo de mandibula";"";"";"";"";"4";""
"76.64";"Otra cirugia ortognatica sobre mandibula";"";"";"";"";"4";""
"76.65";"Osteoplastia [osteotomía] segmentaria de maxilar";"";"";"";"";"4";""
"76.66";"Osteoplastia total [osteotomía] de maxilar";"";"";"";"";"4";""
"76.67";"Genioplastia de reducción";"";"";"";"";"4";""
"76.68";"Genioplastia de aumento";"";"";"";"";"4";""
"76.69";"Otra reparación de hueso facial";"";"";"";"";"4";""
"76.70";"Reducción de fractura facial, n. E. O. M.";"";"";"";"";"4";""
"76.71";"Reducción cerrada de fractura malar y cigomatica";"";"";"";"";"4";""
"76.72";"Reducción abierta de fractura malar y cigomatica";"";"";"";"";"4";""
"76.73";"Reducción cerrada de fractura de maxilar";"";"";"";"";"4";""
"76.74";"Reducción abierta de fractura de maxilar";"";"";"";"";"4";""
"76.75";"Reducción cerrada de fractura mandibular";"";"";"";"";"4";""
"76.76";"Reducción abierta de fractura mandibular";"";"";"";"";"4";""
"76.77";"Reducción abierta de fractura alveolar";"";"";"";"";"4";""
"76.78";"Otra reducción cerrada de fractura facial";"";"";"";"";"4";""
"76.79";"Otra reducción abierta de fractura facial";"";"";"";"";"4";""
"76.91";"Injerto oseo a hueso facial";"";"";"";"";"4";""
"76.92";"Inserción de implante sintetico en hueso facial";"";"";"";"";"4";""
"76.93";"Reducción cerrada de dislocación temporomandibular";"";"";"";"";"4";""
"76.94";"Reducción abierta de dislocación temporomandibular";"";"";"";"";"4";""
"76.95";"Otra manipulación de articulación temporomandibular";"";"";"";"";"4";""
"76.96";"Inyeción de sustancia terapeutica en articul. Temporomandibu";"";"";"";"";"4";""
"76.97";"Extracción de dispositivo de fijación interna de hueso facia";"";"";"";"";"4";""
"76.99";"Otra operación sobre huesos y articulaciones faciales ncoc";"";"";"";"";"4";""
"77.00";"Secuestrectomía sitio no especificado";"";"";"";"";"4";""
"77.01";"Secuestrectomía de escap. Clavic.y torax [costillas y estern";"";"";"";"";"4";""
"77.02";"Secuestrectomía de humero";"";"";"";"";"4";""
"77.03";"Secuestrectomía de radio y cubito";"";"";"";"";"4";""
"77.04";"Secuestrectomía de carpianos y metacarpianos";"";"";"";"";"4";""
"77.05";"Secuestrectomía de femur";"";"";"";"";"4";""
"77.06";"Secuestrectomía de rotula";"";"";"";"";"4";""
"77.07";"Secuestrectomía de tibia y perone";"";"";"";"";"4";""
"77.08";"Secuestrectomía de tarsianos y metatarsianos";"";"";"";"";"4";""
"77.09";"Secuestrectoimia de otro huesos ncoc";"";"";"";"";"4";""
"77.10";"Otra incisión de hueso sin división sitio no especificado";"";"";"";"";"4";""
"77.11";"Otrs inc. De huso escap. Clav. Y torax [costillas y esternon";"";"";"";"";"4";""
"77.12";"Otra incisión de hueso sin división de humero";"";"";"";"";"4";""
"77.13";"Otra incisión de hueso sin división de radio y cubito";"";"";"";"";"4";""
"77.14";"Otra incisión de hueso sin división carpianos y metacarpiano";"";"";"";"";"4";""
"77.15";"Otra incisión de hueso sin división de femur";"";"";"";"";"4";""
"77.16";"Otra incisión de hueso sin división de rotula";"";"";"";"";"4";""
"77.17";"Otra incisión de hueso sin división de tibia y perone";"";"";"";"";"4";""
"77.18";"Otra incisión de hueso sin división tarsianos y metatarsiano";"";"";"";"";"4";""
"77.19";"Otra incisión de hueso sin división en otro hueso ncoc";"";"";"";"";"4";""
"77.20";"Osteotomía en cuña de sitio no especificado";"";"";"";"";"4";""
"77.21";"Osteot. Cuña escapula, clavicula y torax [costillas y estern";"";"";"";"";"4";""
"77.22";"Osteotomía en cuña de humero";"";"";"";"";"4";""
"77.23";"Oteotomía en cuña radio y cubito";"";"";"";"";"4";""
"77.24";"Osteotomía en cuña de carpianos y metacarpianos";"";"";"";"";"4";""
"77.25";"Osteotomía en cuña de femur";"";"";"";"";"4";""
"77.26";"Osteotomía en cuña de rotula";"";"";"";"";"4";""
"77.27";"Osteotomía en cuña de tibia y perone";"";"";"";"";"4";""
"77.28";"Osteotomía en cuña de tarsianos y metatarsianos";"";"";"";"";"4";""
"77.29";"Oteotomía en cuña de otro hueso ncoc";"";"";"";"";"4";""
"77.30";"Osteoartrotomía sitio no especificado";"";"";"";"";"4";""
"77.31";"Osteoartro.escapula, clavicula y torax [costillas y esternon";"";"";"";"";"4";""
"77.32";"Osteoartrotomía de humero";"";"";"";"";"4";""
"77.33";"Osteoartrotomía de radio y cubito";"";"";"";"";"4";""
"77.34";"Osteoartrotomía de carpianos y metacarpianos";"";"";"";"";"4";""
"77.35";"Osteoartrotomía de femur";"";"";"";"";"4";""
"77.36";"Osteoartrotomía de rotula";"";"";"";"";"4";""
"77.37";"Osteoartrotomía de tibia y perone";"";"";"";"";"4";""
"77.38";"Osteoartrotomía de tarsianos y metatarsianos";"";"";"";"";"4";""
"77.39";"Osteoartrotomía de otro hueso ncoc";"";"";"";"";"4";""
"77.40";"Biopsia de hueso sitio no especificado";"";"";"";"";"4";""
"77.41";"Biop. Hueso escapula, clavicula y torax [costillas y esterno";"";"";"";"";"4";""
"77.42";"Biopsia de humero";"";"";"";"";"4";""
"77.43";"Biopsia de radio y cubito";"";"";"";"";"4";""
"77.44";"Biopsia de carpianos y metacarpianos";"";"";"";"";"4";""
"77.45";"Biopsia de femur";"";"";"";"";"4";""
"77.46";"Biopsia de rotula";"";"";"";"";"4";""
"77.47";"Biopsia de tibia y perone";"";"";"";"";"4";""
"77.48";"Biopsia de tarsianos y metatarsianos";"";"";"";"";"4";""
"77.49";"Biopsia de otro hueso ncoc";"";"";"";"";"4";""
"77.51";"Bursect.con correc.de tejido blando y osteotomía del 1er met";"";"";"";"";"4";""
"77.52";"Bursectomía con corrección de tejido blando y artrodesis";"";"";"";"";"4";""
"77.53";"Otra bursectomía con corrección de tejido blando";"";"";"";"";"4";""
"77.54";"Escisión de hallux-valgus";"";"";"";"";"4";""
"77.56";"Reparación de dedo del pie en martillo";"";"";"";"";"4";""
"77.57";"Reparación de dedo del pie en garra";"";"";"";"";"4";""
"77.58";"Otra escisión, fusión y reparación de dedos de los pies";"";"";"";"";"4";""
"77.59";"Otra bunionectomía";"";"";"";"";"4";""
"77.60";"Excs.local de lesión o tej.hueso sitio no especificado";"";"";"";"";"4";""
"77.61";"Exc.local escapula, clavicula y torax [costillas y esternon]";"";"";"";"";"4";""
"77.62";"Escisión local de lesión o tej. De hueso humero";"";"";"";"";"4";""
"77.63";"Escisión local de lesión o tej. De hueso de radio y cubito";"";"";"";"";"4";""
"77.64";"Escisión local de lesión o tej. Hueso carpianos y metacarpia";"";"";"";"";"4";""
"77.65";"Escisión local de lesión o tej. Hueso de femur";"";"";"";"";"4";""
"77.66";"Escisión local de lesión o tej. Hueso de rotula";"";"";"";"";"4";""
"77.67";"Escisión local de lesión o tej. Hueso de tibia y perone";"";"";"";"";"4";""
"77.68";"Escisión local de lesión o tej. Hueso tarsianos y metatarsia";"";"";"";"";"4";""
"77.69";"Escisión local de lesión o tej. Otro hueso ncoc";"";"";"";"";"4";""
"77.70";"Exc. De hueso para injerto sitio no especificado";"";"";"";"";"4";""
"77.71";"Exc. Hueso para injerto escap.clavic.y torax [costill.y este";"";"";"";"";"4";""
"77.72";"Escisión de hueso para injerto de humero";"";"";"";"";"4";""
"77.73";"Escisión de hueso para injerto de radio y cubito";"";"";"";"";"4";""
"77.74";"Escisión de hueso para injerto de carpianos y metacarpianos";"";"";"";"";"4";""
"77.75";"Escisión de hueso para injerto de femur";"";"";"";"";"4";""
"77.76";"Escisión de hueso para injerto de rotula";"";"";"";"";"4";""
"77.77";"Escisión de hueso para injerto de tibia y perone";"";"";"";"";"4";""
"77.78";"Escisión de hueso para injerto de tarsianos y metatarsianos";"";"";"";"";"4";""
"77.79";"Escisión para hueso de otro hueso ncoc";"";"";"";"";"4";""
"77.80";"Otra ostectomía parcial sitio no especificado";"";"";"";"";"4";""
"77.81";"Ostect. Par.escapula, clavicula y torax [costillas y esterno";"";"";"";"";"4";""
"77.82";"Otra ostectomía parcial humero";"";"";"";"";"4";""
"77.83";"Otra ostectomía parcial radio y cubito";"";"";"";"";"4";""
"77.84";"Otra ostectomía parcial de carpianos y metacarpianos";"";"";"";"";"4";""
"77.85";"Otra ostectomía parcial de femur";"";"";"";"";"4";""
"77.86";"Otra ostectomía parcial de rotula";"";"";"";"";"4";""
"77.87";"Otra ostectomía parcial de tibia y perone";"";"";"";"";"4";""
"77.88";"Otra ostectomía parcial de tarsianos y metatarsianos";"";"";"";"";"4";""
"77.89";"Otra ostectomía parcial de otro hueso ncoc";"";"";"";"";"4";""
"77.90";"Ostectomía total de sitio no especificado";"";"";"";"";"4";""
"77.91";"Oestec.total escapula, clavicula y torax [costillas y estern";"";"";"";"";"4";""
"77.92";"Ostectomía total de humero";"";"";"";"";"4";""
"77.93";"Ostectomía total de radio y cubito";"";"";"";"";"4";""
"77.94";"Oestectomía total de carpianos y metacarpianos";"";"";"";"";"4";""
"77.95";"Ostectomía total de femur";"";"";"";"";"4";""
"77.96";"Ostectomía total de rotula";"";"";"";"";"4";""
"77.97";"Ostectomía total de tibia y perone";"";"";"";"";"4";""
"77.98";"Ostectomía total de tarsianos y metatarsianos";"";"";"";"";"4";""
"77.99";"Ostectomía de otro hueso ncoc";"";"";"";"";"4";""
"78.00";"Injerto de hueso en sitio no especifica";"";"";"";"";"4";""
"78.01";"Injerto de hueso en .escap.clav.y torax [cost. Y esternon";"";"";"";"";"4";""
"78.02";"Injerto en  humero";"";"";"";"";"4";""
"78.03";"Injerto en radio y cubito";"";"";"";"";"4";""
"78.04";"Injerto en carpianos y metacarpianos";"";"";"";"";"4";""
"78.05";"Injerto en femur";"";"";"";"";"4";""
"78.06";"Injerto en rotula";"";"";"";"";"4";""
"78.07";"Injerto en tibia y perone";"";"";"";"";"4";""
"78.08";"Injerto en tarsianos y metatarsianos";"";"";"";"";"4";""
"78.09";"Injerto en otro hueso salvo faciales";"";"";"";"";"4";""
"78.10";"Aplicación de dispositivo externo sitio no especificado";"";"";"";"";"4";""
"78.11";"A.disposit. Exter.escap.clavi.y torax [costillas y esternon";"";"";"";"";"4";""
"78.12";"Aplicación dispositivo externo en humero";"";"";"";"";"4";""
"78.13";"Aplicación dispositivo externo en radio y cubito";"";"";"";"";"4";""
"78.14";"Aplicación dispositivo externo en carpianos y metacarpianos";"";"";"";"";"4";""
"78.15";"Aplicación dispositivo externo en femur";"";"";"";"";"4";""
"78.16";"Aplicación dispositivo externo en rotula";"";"";"";"";"4";""
"78.17";"Aplicación dispositivo externo en tibia y perone";"";"";"";"";"4";""
"78.18";"Aplicación dispositivo externo en tarsianos y metatarsianos";"";"";"";"";"4";""
"78.19";"Aplicación dispositivo externo en otro huso salvo faciales";"";"";"";"";"4";""
"78.20";"Proced.de acortamiento de extremidades sitio no especificado";"";"";"";"";"4";""
"78.22";"Procedimiento de acortamiento de humero";"";"";"";"";"4";""
"78.23";"Procedimiento de acortamiento de radio y cubito";"";"";"";"";"4";""
"78.24";"Procedimiento de acortamiento de carpianos y metacarpianos";"";"";"";"";"4";""
"78.25";"Procedimiento de acortamiento de femur";"";"";"";"";"4";""
"78.27";"Procedimiento de acortamiento de tibia y perone";"";"";"";"";"4";""
"78.28";"Procedimiento de acortamiento de tarsianos y metatarsianos";"";"";"";"";"4";""
"78.29";"Procedimiento de acortamiento de otros hueso salvo faciales";"";"";"";"";"4";""
"78.30";"Proced.alar. De hueso de sitio no especificado";"";"";"";"";"4";""
"78.32";"Proced.alar. De humero";"";"";"";"";"4";""
"78.33";"Proced.alar. De radio y cubito";"";"";"";"";"4";""
"78.34";"Proced.alar. De carpianos y metacarpianos";"";"";"";"";"4";""
"78.35";"Proced.alar. De femur";"";"";"";"";"4";""
"78.37";"Proced.alar. De tibia y perone";"";"";"";"";"4";""
"78.38";"Proced.alar. De tarsianos y metatarsianos";"";"";"";"";"4";""
"78.39";"Proced.alar. De otro hueso salvo faciales";"";"";"";"";"4";""
"78.40";"Plasta sobre hueso sitio no especificado";"";"";"";"";"4";""
"78.41";"Plastia en escap.clav.y torax [costillas y esternon]";"";"";"";"";"4";""
"78.42";"Plastia en humero";"";"";"";"";"4";""
"78.43";"Plastia en radio y cubito";"";"";"";"";"4";""
"78.44";"Plastia en carpianos y metacarpianos";"";"";"";"";"4";""
"78.45";"Plastia en femur";"";"";"";"";"4";""
"78.46";"Plastia en rotula";"";"";"";"";"4";""
"78.47";"Plastia en tibia y perone";"";"";"";"";"4";""
"78.48";"Plastia en tarsianos y metatarsianos";"";"";"";"";"4";""
"78.49";"Plastia en otro huso";"";"";"";"";"4";""
"78.50";"Fij. Int. De hueso sin reducc. De fract.sitio no especificad";"";"";"";"";"4";""
"78.51";"Fij.int.escap.clav.y torax [costil.y esternon]sin red. Fract";"";"";"";"";"4";""
"78.52";"Fij.int de humero sin reducción de fractura";"";"";"";"";"4";""
"78.53";"Fij.int.de radio y cubito sin reducción de fractura";"";"";"";"";"4";""
"78.54";"Fij.int.de carpianos y metacarpianos sin reducción de fract.";"";"";"";"";"4";""
"78.55";"Fij. Int. De femur sin reducción de fractura";"";"";"";"";"4";""
"78.56";"Fij.iny. De rotula sin reducción de fractura";"";"";"";"";"4";""
"78.57";"Fij.int. De tibia y perone sin reducción de fractura";"";"";"";"";"4";""
"78.58";"Fij.int. De tarsianos y metatarsianos sin reducción de fract";"";"";"";"";"4";""
"78.59";"Fij.int.de otro hueso sin reducción de fractura";"";"";"";"";"4";""
"78.60";"Extra.disp.int. Sitio no especificado";"";"";"";"";"4";""
"78.61";"Extra.disp.int. De escap.clav. Y torax [costillas y esternon";"";"";"";"";"4";""
"78.62";"Extra.disp.int de humero";"";"";"";"";"4";""
"78.63";"Extra. Disp. Int. De radio y cubito";"";"";"";"";"4";""
"78.64";"Extra. Disp. Int. De carpianos y metacarpianos";"";"";"";"";"4";""
"78.65";"Extra. Disp. Int. De femur";"";"";"";"";"4";""
"78.66";"Extra. Disp. Int. De rotula";"";"";"";"";"4";""
"78.67";"Extra. Disp. Sint. De tibia y perone";"";"";"";"";"4";""
"78.68";"Extra. Disp. Int. De tarsianos y metatarsianos";"";"";"";"";"4";""
"78.69";"Extra. Disp. Int de otro hueso";"";"";"";"";"4";""
"78.70";"Osteoclasia de sitio no especificado";"";"";"";"";"4";""
"78.71";"Osteoclasia escapula, clavicula y torax [costillas y esterno";"";"";"";"";"4";""
"78.72";"Osteoclasia de humero";"";"";"";"";"4";""
"78.73";"Osteoclasia de radio y cubito";"";"";"";"";"4";""
"78.74";"Osteoclasia de carpianos y metacarpianos";"";"";"";"";"4";""
"78.75";"Osteoclasia de femur";"";"";"";"";"4";""
"78.76";"Osteoclasia de rotula";"";"";"";"";"4";""
"78.77";"Osteoclasia de tibia y perone";"";"";"";"";"4";""
