"K00.7";"Dentitionskrankheit";"N4T";"c";;;;"N";"4";;;
"K00.8";"Sonstige Störungen der Zahnentwicklung";"N4T";"c";"Farbveränderungen während der Zahnbildung<br>Intrinsische Verfärbung der Zähne o.n.A.";;;"N";"4";;;
"K00.9";"Störung der Zahnentwicklung, nicht näher bezeichnet";"N4T";"c";"Störung der Odontogenese o.n.A.";;;"N";"4";;;
"K01.-";"Retinierte und impaktierte Zähne";"M3T";"c";;"Exkl.: Retinierte und impaktierte Zähne mit abnormer Stellung<br>der betreffenden oder der benachbarten Zähne (K07.3)";;"M";"3";;;
"K01.0";"Retinierte Zähne";"N4T";"c";;;;"N";"4";"Bei einem retinierten Zahn ist kein Zahndurchbruch erfolgt, obwohl<br>keine Behinderung durch einen anderen Zahn vorlag.";;
"K01.1";"Impaktierte Zähne";"N4T";"c";;;;"N";"4";"Bei einem impaktierten Zahn ist wegen einer Behinderung durch<br>einen anderen Zahn kein Zahndurchbruch erfolgt.";;
"K02.-";"Zahnkaries";"M3T";"c";;;;"M";"3";;;
"K02.0";"Karies, auf den Zahnschmelz begrenzt";"N4T";"c";"Opake Flecken [Initiale Karies]";;;"N";"4";;;
"K02.1";"Karies des Dentins";"N4T";"c";;;;"N";"4";;;
"K02.2";"Karies des Zements";"N4T";"c";;;;"N";"4";;;
"K02.3";"Kariesmarke";"N4T";"c";;;;"N";"4";;;
"K02.4";"Odontoklasie";"N4T";"c";"Infantile Melanodontie<br>Melanodontoklasie";;;"N";"4";;;
"K02.8";"Sonstige Zahnkaries";"N4T";"c";;;;"N";"4";;;
"K02.9";"Zahnkaries, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K03.-";"Sonstige Krankheiten der Zahnhartsubstanzen";"M3T";"c";;"Exkl.: Bruxismus (F45.8)<br>Zähneknirschen o.n.A. (F45.8)<br>Zahnkaries (K02.-)";;"M";"3";;;
"K03.0";"Ausgeprägte Attrition der Zähne";"N4T";"c";"Abnutzung:<br>. approximal } Zähne<br>. okklusal   }";;;"N";"4";;;
"K03.1";"Abrasion der Zähne";"N4T";"c";"Abrasion der Zähne (durch):<br>. berufsbedingt<br>. habituell<br>. rituell<br>. traditionell<br>. Zahnputzmittel<br>Keilförmiger Defekt o.n.A.";;;"N";"4";;;
"K03.2";"Erosion der Zähne";"N4T";"c";"Erosion der Zähne:<br>. berufsbedingt<br>. durch:<br>  . Arzneimittel oder Drogen<br>  . Nahrungsmittel<br>  . unstillbares Erbrechen<br>. idiopathisch<br>. o.n.A.";;;"N";"4";;;
"K03.3";"Pathologische Zahnresorption";"N4T";"c";"Internes Granulom der Pulpa<br>Zahnresorption (extern)";;;"N";"4";;;
"K03.4";"Hyperzementose";"N4T";"c";"Zementhyperplasie";;;"N";"4";;;
"K03.5";"Ankylose der Zähne";"N4T";"c";;;;"N";"4";;;
"K03.6";"Auflagerungen [Beläge] auf den Zähnen";"N4T";"c";"Auflagerungen [Beläge] auf den Zähnen:<br>. Betel<br>. grün<br>. Materia alba<br>. orange<br>. schwarz<br>. Tabak<br>Zahnstein:<br>. subgingival<br>. supragingival<br>Zahnverfärbung:<br>. extrinsisch o.n.A.<br>. o.n.A.";;;"N";"4";;;
"K03.7";"Farbänderungen der Zahnhartsubstanzen nach dem Zahndurchbruch";"N4T";"c";;"Exkl.: Auflagerungen [Beläge] auf den Zähnen (K03.6)";;"N";"4";;;
"K03.8";"Sonstige näher bezeichnete Krankheiten der Zahnhartsubstanzen";"N4T";"c";"Empfindliches Dentin<br>Strahlengeschädigter Zahnschmelz";;;"N";"4";;"Soll bei Strahlenwirkung die Strahlung angegeben werden, ist eine<br>zusätzliche Schlüsselnummer (Kapitel XX) zu benutzen.";
"K03.9";"Krankheit der Zahnhartsubstanzen, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K04.-";"Krankheiten der Pulpa und des periapikalen Gewebes";"M3T";"c";;;;"M";"3";;;
"K04.0";"Pulpitis";"N4T";"c";"Pulpa:<br>. Abszeß<br>. Polyp<br>Pulpitis:<br>. akut<br>. chronisch (hyperplastisch) (ulzerös)<br>. eitrig";;;"N";"4";;;
"K04.1";"Pulpanekrose";"N4T";"c";"Pulpagangrän";;;"N";"4";;;
"K04.2";"Pulpadegeneration";"N4T";"c";"Dentikel<br>Pulpa:<br>. Kalzifikation<br>. Steine";;;"N";"4";;;
"K04.3";"Abnorme Bildung von Zahnhartsubstanz in der Pulpa";"N4T";"c";"Sekundäres oder irreguläres Dentin";;;"N";"4";;;
"K04.4";"Akute apikale Parodontitis pulpalen Ursprungs";"N4T";"c";"Akute apikale Parodontitis o.n.A.";;;"N";"4";;;
"K04.5";"Chronische apikale Parodontitis";"N4T";"c";"Apikale Parodontitis o.n.A.<br>Apikales oder periapikales Granulom";;;"N";"4";;;
"K04.6";"Periapikaler Abszeß mit Fistel";"N4T";"c";"Abszeß mit Fistel:<br>. dental<br>. dentoalveolar";;;"N";"4";;;
"K04.7";"Periapikaler Abszeß ohne Fistel";"N4T";"c";"Abszeß o.n.A.:<br>. dental<br>. dentoalveolar<br>. periapikal";;;"N";"4";;;
"K04.8";"Radikuläre Zyste";"N4T";"c";"Zyste:<br>. apikal (parodontal)<br>. periapikal<br>. residual, radikulär";"Exkl.: Laterale parodontale Zyste (K09.0)";;"N";"4";;;
"K04.9";"Sonstige und nicht näher bezeichnete Krankheiten der Pulpa und des<br>periapikalen Gewebes";"N4T";"c";;;;"N";"4";;;
"K05.-";"Gingivitis und Krankheiten des Parodonts";"M3T";"c";;;;"M";"3";;;
"K05.0";"Akute Gingivitis";"N4T";"c";;"Exkl.: Akute nekrotisierend-ulzeröse Gingivitis (A69.1)<br>Gingivostomatitis herpetica [Herpes simplex] (B00.2)";;"N";"4";;;
"K05.1";"Chronische Gingivitis";"N4T";"c";"Gingivitis (chronica):<br>. desquamativa<br>. hyperplastica<br>. simplex marginalis<br>. ulcerosa<br>. o.n.A.";;;"N";"4";;;
"K05.2";"Akute Parodontitis";"N4T";"c";"Akute Perikoronitis<br>Parodontalabszeß<br>Periodontalabszeß";"Exkl.: Akute apikale Parodontitis (K04.4)<br>Periapikaler Abszeß (K04.7)<br>Periapikaler Abszeß mit Fistel (K04.6)";;"N";"4";;;
"K05.3";"Chronische Parodontitis";"N4T";"c";"Chronische Perikoronitis<br>Parodontitis:<br>. complex<br>. simplex<br>. o.n.A.";;;"N";"4";;;
"K05.4";"Parodontose";"N4T";"c";"Juvenile Parodontose";;;"N";"4";;;
"K05.5";"Sonstige Krankheiten des Parodonts";"N4T";"c";;;;"N";"4";;;
"K05.6";"Krankheit des Parodonts, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K06.-";"Sonstige Krankheiten der Gingiva und des zahnlosen Alveolarkammes";"M3T";"c";;"Exkl.: Atrophie des zahnlosen Alveolarkammes (K08.2)<br>Gingivitis:<br>. akut (K05.0)<br>. chronisch (K05.1)<br>. o.n.A. (K05.1)";;"M";"3";;;
"K06.0";"Gingivaretraktion";"N4T";"c";"Gingivaretraktion (generalisiert) (lokalisiert) (postinfektiös)<br>(postoperativ)";;;"N";"4";;;
"K06.1";"Gingivahyperplasie";"N4T";"c";"Gingivafibromatose";;;"N";"4";;;
"K06.2";"Gingivaläsionen und Läsionen des zahnlosen Alveolarkammes in<br>Verbindung mit Trauma";"M4T";"c";"Irritative Hyperplasie des zahnlosen Alveolarkammes [Hyperplasie<br>durch Zahnprothese]";;;"M";"4";;"Soll die äußere Ursache angegeben werden, ist eine zusätzliche<br>Schlüsselnummer (Kapitel XX) zu benutzen.";
"K06.8";"Sonstige näher bezeichnete Krankheiten der Gingiva und des<br>zahnlosen Alveolarkammes";"N4T";"c";"Epulis fibrosa<br>Epulis gigantocellularis<br>Peripheres Riesenzellgranulom<br>Pyogenes Granulom der Gingiva<br>Schlotterkamm";;;"N";"4";;;
"K06.9";"Krankheit der Gingiva und des zahnlosen Alveolarkammes, nicht<br>näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K07.-";"Dentofaziale Anomalien [einschließlich fehlerhafter Okklusion]";"M3T";"c";;"Exkl.: Hemifaziale Atrophie oder Hypertrophie (Q67.4)<br>Unilaterale Hyperplasie oder Hypoplasie des Processus<br>condylaris mandibulae (K10.8)";;"M";"3";;;
"K07.0";"Stärkere Anomalien der Kiefergröße";"N4T";"c";"Hyperplasie, Hypoplasie:<br>. mandibulär<br>. maxillär<br>Makrognathie (mandibulär) (maxillär)<br>Mikrognathie (mandibulär) (maxillär)";"Exkl.: Akromegalie (E22.0)<br>(Pierre-) Robin-Syndrom (Q87.0)";;"N";"4";;;
"K07.1";"Anomalien des Kiefer-Schädelbasis-Verhältnisses";"N4T";"c";"Asymmetrie des Kiefers<br>Prognathie (mandibulär) (maxillär)<br>Retrognathie (mandibulär) (maxillär)";;;"N";"4";;;
"K07.2";"Anomalien des Zahnbogenverhältnisses";"N4T";"c";"Distalbiß<br>Kreuzbiß (vorderer) (hinterer)<br>Mesialbiß<br>Offener Biß (anterior) (posterior)<br>Posteriore linguale Okklusion der Unterkieferzähne<br>Sagittale Frontzahnstufe<br>überbiß (übermäßig):<br>. horizontal<br>. tief<br>. vertikal<br>Verschiebung der Mittellinie des Zahnbogens";;;"N";"4";;;
"K07.3";"Zahnstellungsanomalien";"N4T";"c";"Diastema              } Zahn oder Zähne<br>Engstand              }<br>Lückenbildung, abnorm }<br>Rotation              }<br>Transposition         }<br>Verlagerung           }<br>Impaktierte oder retinierte Zähne mit abnormer Stellung derselben<br>oder der benachbarten Zähne";"Exkl.: Retinierte und impaktierte Zähne ohne abnorme Stellung<br>(K01.-)";;"N";"4";;;
"K07.4";"Fehlerhafte Okklusion, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K07.5";"Funktionelle dentofaziale Anomalien";"N4T";"c";"Abnormer Kieferschluß<br>Fehlerhafte Okklusion durch:<br>. abnormen Schluckakt<br>. Mundatmung<br>. Zungen-, Lippen- oder Fingerlutschgewohnheiten";"Exkl.: Bruxismus (F45.8)<br>Zähneknirschen o.n.A. (F45.8)";;"N";"4";;;
"K07.6";"Krankheiten des Kiefergelenkes";"N4T";"c";"Costen-Syndrom<br>Funktionsstörung des Kiefergelenkes<br>Gelenkknacken des Kiefers<br>Kiefergelenkarthralgie";"Exkl.: Akute Kieferluxation (S03.0)<br>Akute Kieferzerrung (S03.4)";;"N";"4";;;
"K07.8";"Sonstige dentofaziale Anomalien";"N4T";"c";;;;"N";"4";;;
"K07.9";"Dentofaziale Anomalie, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K08.-";"Sonstige Krankheiten der Zähne und des Zahnhalteapparates";"M3T";"c";;;;"M";"3";;;
"K08.0";"Zahnverfall durch systemische Ursachen";"N4T";"c";;;;"N";"4";;;
"K08.1";"Zahnverlust durch Unfall, Extraktion oder lokalisierte parodontale<br>Krankheit";"M4T";"c";;;;"M";"4";;;
"K08.2";"Atrophie des zahnlosen Alveolarkammes";"N4T";"c";;;;"N";"4";;;
"K08.3";"Verbliebene Zahnwurzel";"N4T";"c";;;;"N";"4";;;
"K08.8";"Sonstige näher bezeichnete Krankheiten der Zähne und des<br>Zahnhalteapparates";"N4T";"c";"Irregulärer Alveolarfortsatz<br>Vergrößerung des Alveolarkammes o.n.A.<br>Zahnschmerz o.n.A.";;;"N";"4";;;
"K08.81";"Pathologische Zahnfraktur";"N5T";"c";;;;"N";"5";;"Benutze eine zusätzliche Schlüsselnummer, um eine prädisponierende<br>Erkrankung der Zähne anzugeben (K00-K10). Im Krankenhaus sollte<br>diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"K08.88";"Sonstige näher bezeichnete Krankheiten der Zähne und des<br>Zahnhalteapparates";"N5T";"c";;;;"N";"5";;;
"K08.9";"Krankheit der Zähne und des Zahnhalteapparates, nicht näher<br>bezeichnet";"N4T";"c";;;;"N";"4";;;
"K09.-";"Zysten der Mundregion, anderenorts nicht klassifiziert";"M3T";"c";"Inkl.:   Läsionen mit den histologischen Merkmalen sowohl einer<br>aneurysmatischen Zyste als auch einer anderen<br>fibroossären Läsion";"Exkl.: Radikuläre Zyste (K04.8)";;"M";"3";;;
"K09.0";"Entwicklungsbedingte odontogene Zysten";"N4T";"c";"Zyste:<br>. Dentitions-<br>. follikulär<br>. Gingiva-<br>. Kerato-<br>. lateral parodontal<br>. primordial<br>. Zahndurchbruchs-";;;"N";"4";;;
"K09.1";"Entwicklungsbedingte (nichtodontogene) Zysten der Mundregion";"N4T";"c";"Zyste:<br>. Canalis incisivus<br>. globulomaxillär<br>. medianopalatinal<br>. nasopalatinal<br>. Papilla incisiva";;;"N";"4";;;
"K09.2";"Sonstige Kieferzysten";"N4T";"c";"Zyste des Kiefers:<br>. aneurysmatisch<br>. hämorrhagisch<br>. traumatisch<br>. o.n.A.";"Exkl.: Latente Knochenzyste des Kiefers (K10.0)<br>Stafne-Zyste (K10.0)";;"N";"4";;;
"K09.8";"Sonstige Zysten der Mundregion, anderenorts nicht klassifiziert";"N4T";"c";"Dermoidzyste          } Mund<br>Epidermoidzyste       }<br>Lymphoepithelialzyste }<br>Epstein-Epithelperlen<br>Nasoalveolarzyste<br>Nasolabialzyste";;;"N";"4";;;
"K09.9";"Zyste der Mundregion, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K10.-";"Sonstige Krankheiten der Kiefer";"M3T";"c";;;;"M";"3";;;
"K10.0";"Entwicklungsbedingte Krankheiten der Kiefer";"N4T";"c";"Latente Knochenzyste des Kiefers<br>Stafne-Zyste<br>Torus:<br>. mandibularis<br>. palatinus";;;"N";"4";;;
"K10.1";"Zentrales Riesenzellgranulom der Kiefer";"N4T";"c";"Riesenzellgranulom o.n.A.";"Exkl.: Peripheres Riesenzellgranulom (K06.8)";;"N";"4";;;
"K10.2";"Entzündliche Zustände der Kiefer";"N4T";"c";"Osteomyelitis (neonatal) } Kiefer (akut) (chronisch) (eitrig)<br>Osteoradionekrose        }<br>Ostitis                  }<br>Periostitis              }<br>Sequester des Kieferknochens";;;"N";"4";;"Soll bei Strahlenwirkung die Strahlung angegeben werden, ist eine<br>zusätzliche Schlüsselnummer (Kapitel XX) zu benutzen.";
"K10.3";"Alveolitis der Kiefer";"N4T";"c";"Alveoläre Ostitis<br>Trockene Alveole [Dry socket]";;;"N";"4";;;
"K10.8";"Sonstige näher bezeichnete Krankheiten der Kiefer";"N4T";"c";"Cherubismus<br>Exostose          } Kiefer<br>Fibröse Dysplasie }<br>Unilaterale Hyperplasie oder Hypoplasie des Processus condylaris<br>mandibulae";;;"N";"4";;;
"K10.9";"Krankheit der Kiefer, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K11.-";"Krankheiten der Speicheldrüsen";"M3T";"c";;;;"M";"3";;;
"K11.0";"Speicheldrüsenatrophie";"N4T";"c";;;;"N";"4";;;
"K11.1";"Speicheldrüsenhypertrophie";"N4T";"c";;;;"N";"4";;;
"K11.2";"Sialadenitis";"M4T";"c";;"Exkl.: Febris uveoparotidea [Heerfordt-Syndrom] (D86.8)<br>Parotitis epidemica (B26.-)";;"M";"4";;;
"K11.3";"Speicheldrüsenabszeß";"M4T";"c";;;;"M";"4";;;
"K11.4";"Speicheldrüsenfistel";"N4T";"c";;"Exkl.: Angeborene Speicheldrüsenfistel (Q38.4)";;"N";"4";;;
"K11.5";"Sialolithiasis";"M4T";"c";"Sialolith     } Speicheldrüse oder Speicheldrüsenausführungsgang<br>Speichelstein }";;;"M";"4";;;
"K11.6";"Mukozele der Speicheldrüsen";"N4T";"c";"Mukös:<br>. Extravasationszyste } Speicheldrüsen<br>. Retentionszyste     }<br>Ranula";;;"N";"4";;;
"K11.7";"Störungen der Speichelsekretion";"N4T";"c";"Ptyalismus<br>Speichelmangel<br>Xerostomie";"Exkl.: Mundtrockenheit o.n.A. (R68.2)";;"N";"4";;;
"K11.8";"Sonstige Krankheiten der Speicheldrüsen";"N4T";"c";"Benigne lymphoepitheliale Läsion der Speicheldrüsen<br>von-Mikulicz-Syndrom<br>Nekrotisierende Sialometaplasie<br>Sialektasie<br>Stenose  } Speicheldrüsenausführungsgang<br>Striktur }";"Exkl.: Sicca-Syndrom [Sjögren-Syndrom] (M35.0)";;"N";"4";;;
"K11.9";"Krankheit der Speicheldrüsen, nicht näher bezeichnet";"N4T";"c";"Sialoadenopathie o.n.A.";;;"N";"4";;;
"K12.-";"Stomatitis und verwandte Krankheiten";"M3T";"c";;"Exkl.: Cancrum oris (A69.0)<br>Cheilitis (K13.0)<br>Gingivostomatitis herpetica [Herpes simplex] (B00.2)<br>Noma (A69.0)<br>Stomatitis aphthosa herpetica (B00.2)<br>Stomatitis gangraenosa (A69.0)";;"M";"3";;;
"K12.0";"Rezidivierende orale Aphthen";"M4T";"c";"Bednar-Aphthen<br>Periadenitis mucosa necrotica recurrens<br>Rezidivierendes aphthöses Ulkus<br>Stomatitis aphthosa (major) (minor)<br>Stomatitis herpetiformis";;;"M";"4";;;
"K12.1";"Sonstige Formen der Stomatitis";"N4T";"c";"Stomatitis:<br>. durch Prothese<br>. ulcerosa<br>. vesicularis<br>. o.n.A.";;;"N";"4";;;
"K12.2";"Phlegmone und Abszeß des Mundes";"N4T";"c";"Mund- (Boden-) Phlegmone<br>Submandibularabszeß";"Exkl.: Abszeß:<br>. parodontal (K05.2)<br>. periapikal (K04.6-K04.7)<br>. peritonsillär (J36)<br>. Speicheldrüse (K11.3)<br>. Zunge (K14.0)";;"N";"4";;;
"K13.-";"Sonstige Krankheiten der Lippe und der Mundschleimhaut";"M3T";"c";"Inkl.:   Affektionen des Zungenepithels";"Exkl.: Bestimmte Krankheiten der Gingiva und des zahnlosen<br>Alveolarkammes (K05-K06)<br>Krankheiten der Zunge (K14.-)<br>Stomatitis und verwandte Krankheiten (K12.-)<br>Zysten der Mundregion (K09.-)";;"M";"3";;;
"K13.0";"Krankheiten der Lippen";"M4T";"c";"Angulus infectiosus oris [Perlüche], anderenorts nicht<br>klassifiziert<br>Cheilitis:<br>. angulär<br>. exfoliativa<br>. glandulär<br>. o.n.A.<br>Cheilodynie<br>Cheilosis";"Exkl.: Angulus infectiosus oris durch:<br>. Kandidose (B37.8)<br>. Riboflavinmangel (E53.0)<br>Ariboflavinose (E53.0)<br>Cheilitis durch Strahleneinwirkung (L55-L59)";;"M";"4";;;
"K13.1";"Wangen- und Lippenbiß";"N4T";"c";;;;"N";"4";;;
"K13.2";"Leukoplakie und sonstige Affektionen des Mundhöhlenepithels,<br>einschließlich Zunge";"M4T";"c";"Erythroplakie } Mundhöhlenepithel, einschließlich Zunge<br>Leuködem      }<br>Leukokeratosis nicotinica palati<br>Rauchergaumen";"Exkl.: Haarleukoplakie (K13.3)";;"M";"4";;;
"K13.3";"Haarleukoplakie";"N4T";"c";;;;"N";"4";;;
"K13.4";"Granulom und granulomähnliche Läsionen der Mundschleimhaut";"N4T";"c";"Eosinophiles Granulom } Mundschleimhaut<br>Granuloma pediculatum }<br>Verruköses Xanthom    }";;;"N";"4";;;
"K13.5";"Orale submuköse Fibrose";"N4T";"c";"Submuköse Fibrose der Zunge";;;"N";"4";;;
"K13.6";"Irritative Hyperplasie der Mundschleimhaut";"N4T";"c";;"Exkl.: Irritative Hyperplasie des zahnlosen Alveolarkammes<br>[Hyperplasie durch Zahnprothese] (K06.2)";;"N";"4";;;
"K13.7";"Sonstige und nicht näher bezeichnete Läsionen der Mundschleimhaut";"N4T";"c";"Fokale orale Muzinose";;;"N";"4";;;
"K14.-";"Krankheiten der Zunge";"M3T";"c";;"Exkl.: Erythroplakie                  } Zunge (K13.2)<br>Fokale epitheliale Hyperplasie }<br>Leuködem                       }<br>Leukoplakie                    }<br>Haarleukoplakie (K13.3)<br>Makroglossie (angeboren) (Q38.2)<br>Submuköse Fibrose der Zunge (K13.5)";;"M";"3";;;
"K14.0";"Glossitis";"M4T";"c";"Abszeß                   } Zunge<br>Ulzeration (traumatisch) }";"Exkl.: Glossitis atrophicans (K14.4)";;"M";"4";;;
"K14.1";"Lingua geographica";"N4T";"c";"Exfoliatio areata linguae<br>Glossitis migrans benigna";;;"N";"4";;;
"K14.2";"Glossitis rhombica mediana";"N4T";"c";;;;"N";"4";;;
"K14.3";"Hypertrophie der Zungenpapillen";"N4T";"c";"Belegte Zunge<br>Hypertrophie der Papillae foliatae<br>Lingua villosa nigra<br>Schwarze Haarzunge";;;"N";"4";;;
"K14.4";"Atrophie der Zungenpapillen";"N4T";"c";"Glossitis atrophicans";;;"N";"4";;;
"K14.5";"Lingua plicata";"N4T";"c";"Falten-  } Zunge<br>Furchen- }<br>Lingua scrotalis";"Exkl.: Angeborene Faltenzunge (Q38.3)";;"N";"4";;;
"K14.6";"Glossodynie";"M4T";"c";"Zungenbrennen<br>Zungenschmerz";;;"M";"4";;;
"K14.8";"Sonstige Krankheiten der Zunge";"N4T";"c";"Atrophie     } Zunge<br>Hypertrophie }<br>Kerbung      }<br>Vergrößerung }";;;"N";"4";;;
"K14.9";"Krankheit der Zunge, nicht näher bezeichnet";"N4T";"c";"Zungenkrankheit o.n.A.";;;"N";"4";;;
"(K20-K31)";"Krankheiten des Ösophagus, des Magens und des Duodenums";"-1T";"p";;"Exkl.: Hiatushernie (K44.-)";;"-";"1";;;
"K20";"Ösophagitis";"M3T";"c";"Abszeß des Ösophagus<br>Erosion des Ösophagus<br>Ösophagitis:<br>. durch chemische Substanzen<br>. peptisch<br>. o.n.A.";"Exkl.: Mit gastroösophagealer Refluxkrankheit (K21.0)<br>Refluxösophagitis (K21.0)";;"M";"3";;"Soll die äußere Ursache angegeben werden, ist eine zusätzliche<br>Schlüsselnummer (Kapitel XX) zu benutzen.";
"K21.-";"Gastroösophageale Refluxkrankheit";"M3T";"c";;;;"M";"3";;;
"K21.0";"Gastroösophageale Refluxkrankheit mit Ösophagitis";"N4T";"c";"Refluxösophagitis";;;"N";"4";;;
"K21.9";"Gastroösophageale Refluxkrankheit ohne Ösophagitis";"N4T";"c";"Ösophagealer Reflux o.n.A.";;;"N";"4";;;
"K22.-";"Sonstige Krankheiten des Ösophagus";"M3T";"c";;"Exkl.: Ösophagusvarizen (I85.-)";;"M";"3";;;
"K22.0";"Achalasie der Kardia";"M4T";"c";"Achalasie o.n.A.<br>Kardiospasmus";"Exkl.: Angeborener Kardiospasmus (Q39.5)";;"M";"4";;;
"K22.1";"Ösophagusulkus";"N4T";"c";"Ösophagusulkus:<br>. durch Ingestion von:<br>  . Arzneimitteln und Drogen<br>  . chemischen Substanzen<br>. durch Pilze<br>. peptisch<br>. o.n.A.";;;"N";"4";;"Soll die äußere Ursache angegeben werden, ist eine zusätzliche<br>Schlüsselnummer (Kapitel XX) zu benutzen.";
"K22.2";"Ösophagusverschluß";"M4T";"c";"Kompression  } Ösophagus<br>Konstriktion }<br>Stenose      }<br>Striktur     }";"Exkl.: Angeborene Ösophagusstenose oder -striktur (Q39.3)";;"M";"4";;;
"K22.3";"Perforation des Ösophagus";"N4T";"c";"Ösophagusruptur";"Exkl.: Traumatische Perforation des (thorakalen) Ösophagus<br>(S27.83)";;"N";"4";;;
"K22.4";"Dyskinesie des Ösophagus";"N4T";"c";"Diffuse Ösophagusspasmen<br>Korkenzieherspeiseröhre<br>Speiseröhrenkrampf";"Exkl.: Kardiospasmus (K22.0)";;"N";"4";;;
"K22.5";"Divertikel des Ösophagus, erworben";"N4T";"c";"Ösophagustasche, erworben";"Exkl.: Ösophagusdivertikel (angeboren) (Q39.6)";;"N";"4";;;
"K22.6";"Mallory-Weiss-Syndrom";"N4T";"c";"Schleimhautrisse in der Kardiaregion mit Hämorrhagie";;;"N";"4";;;
"K22.8";"Sonstige näher bezeichnete Krankheiten des Ösophagus";"N4T";"c";"Ösophagusblutung o.n.A.";;;"N";"4";;;
"K22.9";"Krankheit des Ösophagus, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"K23.-*";"Krankheiten des Ösophagus bei anderenorts klassifizierten<br>Krankheiten";"O3T";"c";;;;"O";"3";;;
"K23.0*";"Tuberkulose des Ösophagus (A18.8+)";"O4T";"c";;;;"O";"4";;;
"K23.1*";"Megaösophagus bei Chagas-Krankheit (B57.3+)";"O4T";"c";;;;"O";"4";;;
"K23.8*";"Krankheiten des Ösophagus bei sonstigen anderenorts<br>klassifizierten Krankheiten";"O4T";"c";;;;"O";"4";;"Bei den Schlüsselnummern K25-K28 sind die folgenden vierten Stellen zu<br>benutzen:";
"K25.-";"Ulcus ventriculi";"M3T";"c";"Inkl.:   Ulcus (pepticum):<br>. Magen<br>. Pylorus";"Exkl.: Akute hämorrhagische erosive Gastritis (K29.0)<br>Magenerosion (akut) (K29.6)<br>Ulcus pepticum o.n.A. (K27.-)";;"M";"3";;"Soll bei Arzneimittelinduktion die Substanz angegeben werden, ist<br>eine zusätzliche Schlüsselnummer (Kapitel XX) zu benutzen.";
"K25.0";"Akut, mit Blutung";"M4T";"c";;;;"M";"4";;;
"K25.1";"Akut, mit Perforation";"N4T";"c";;;;"N";"4";;;
"K25.2";"Akut, mit Blutung und Perforation";"N4T";"c";;;;"N";"4";;;
"K25.3";"Akut, ohne Blutung oder Perforation";"M4T";"c";;;;"M";"4";;;
"K25.4";"Chronisch oder nicht näher bezeichnet, mit Blutung";"M4T";"c";;;;"M";"4";;;
"K25.5";"Chronisch oder nicht näher bezeichnet, mit Perforation";"N4T";"c";;;;"N";"4";;;
"K25.6";"Chronisch oder nicht näher bezeichnet, mit Blutung und Perforation";"N4T";"c";;;;"N";"4";;;
"K25.7";"Chronisch, ohne Blutung oder Perforation";"M4T";"c";;;;"M";"4";;;
"K25.9";"Weder als akut noch als chronisch bezeichnet, ohne Blutung oder<br>Perforation";"N4T";"c";;;;"N";"4";;;
"K26.-";"Ulcus duodeni";"M3T";"c";"Inkl.:   Ulcus (pepticum):<br>. Duodenum<br>. postpylorisch";"Exkl.: Erosion des Duodenums (akut) (K29.8)<br>Ulcus pepticum o.n.A. (K27.-)";;"M";"3";;"Soll bei Arzneimittelinduktion die Substanz angegeben werden, ist<br>eine zusätzliche Schlüsselnummer (Kapitel XX) zu benutzen.";
"K26.0";"Akut, mit Blutung";"M4T";"c";;;;"M";"4";;;
"K26.1";"Akut, mit Perforation";"N4T";"c";;;;"N";"4";;;
"K26.2";"Akut, mit Blutung und Perforation";"N4T";"c";;;;"N";"4";;;
"K26.3";"Akut, ohne Blutung oder Perforation";"M4T";"c";;;;"M";"4";;;
"K26.4";"Chronisch oder nicht näher bezeichnet, mit Blutung";"M4T";"c";;;;"M";"4";;;
"K26.5";"Chronisch oder nicht näher bezeichnet, mit Perforation";"N4T";"c";;;;"N";"4";;;
"K26.6";"Chronisch oder nicht näher bezeichnet, mit Blutung und Perforation";"N4T";"c";;;;"N";"4";;;
"K26.7";"Chronisch, ohne Blutung oder Perforation";"M4T";"c";;;;"M";"4";;;
"K26.9";"Weder als akut noch als chronisch bezeichnet, ohne Blutung oder<br>Perforation";"N4T";"c";;;;"N";"4";;;
"K27.-";"Ulcus pepticum, Lokalisation nicht näher bezeichnet";"M3T";"c";"Inkl.:   Ulcus:<br>. gastroduodenale o.n.A.<br>. pepticum o.n.A.";"Exkl.: Ulcus pepticum beim Neugeborenen (P78.8)";;"M";"3";;;
"K27.0";"Akut, mit Blutung";"M4T";"c";;;;"M";"4";;;
"K27.1";"Akut, mit Perforation";"N4T";"c";;;;"N";"4";;;
"K27.2";"Akut, mit Blutung und Perforation";"N4T";"c";;;;"N";"4";;;
"K27.3";"Akut, ohne Blutung oder Perforation";"M4T";"c";;;;"M";"4";;;
"K27.4";"Chronisch oder nicht näher bezeichnet, mit Blutung";"M4T";"c";;;;"M";"4";;;
