"M9890/3";"Leucaemia monocytica NOS (C93.9)";;;;;;;"4";;;
"M9891/3";"Leucaemia monocytica acuta (C93.0)";;;;;;;"4";;;
"M9892/3";"Leucaemia monocytica subacuta (C93.2)";;;;;;;"4";;;
"M9893/3";"Leucaemia monocytica chronica (C93.1)";;;;;;;"4";;;
"M9894/3";"Leucaemia monocytica aleucaemica (C93.7)";;;;;;;"4";;;
"M99.-";"Leasiones biomechanicae";;;;;"Biomehanièke ozlede";;"3";;;
"M99.0";"Dysfunctio segmentalis et somatica";;;;;"Poremeæaj funkcije delova tela i celog tela";;"4";;;
"M99.1";"Subluxatio columnae vertebralis";;;;;"Nepotpuno i¹èa¹enje pr¹ljenova kième";;"4";;;
"M99.2";"Stenosis canalis neuralis subluxationalis";;;;;"Su¾enje kanala ¾ivca kod i¹èa¹enja pr¹ljena";;"4";;;
"M99.3";"Stenosis canalis neuralis ossea";;;;;"Ko¹tano su¾enje kanala ¾ivca";;"4";;;
"M99.4";"Stenosis canalis neuralis textu connexivo";;;;;"Su¾enje kanala ¾ivca vezivnim tkivom";;"4";;;
"M99.5";"Stenosis canalis neuralis discalis";;;;;"Su¾enje kanala ¾ivca meðupr¹ljenskim diskusom";;"4";;;
"M99.6";"Stenosis foraminis intervertebralis ossea et subluxatio discalis";;;;;"Ko¹tano meðupr¹ljensko su¾enje otvora i nepotpuno i¹èa¹enje meðupr¹ljenskog diskusa";;"4";;;
"M99.7";"Stenosis foraminis intervertebralis textu connexivo et discalis";;;;;"Su¾enje meðupr¹ljenskog otvora tkivom i meðupr¹ljenskim diskusom";;"4";;;
"M99.8";"Laesiones biomechanicae aliae";;;;;"Druge biomehanièke povrede";;"4";;;
"M99.9";"Laesio biomechanica, non specificata";;;;;"Biomehanièka povreda, neoznaèena";;"4";;;
"M9900/3";"Leucaemia mastocytica (C94.3)";;;;;;;"4";;;
"M9910/3";"Leucaemia megacariblastica acuta (C94.2)";;;;;;;"4";;;
"M9930/3";"Sarcoma myeloides (C92.3)";;;;;;;"4";;;
"M9931/3";"Panmyelosis acuta (C94.4)";;;;;;;"4";;;
"M9932/3";"Myelofibrosis acuta (C94.5)";;;;;;;"4";;;
"M9940/3";"Leucaemia cellularum pilosarum (Hairy-cell leucaemia) (C91.4)";;;;;;;"4";;;
"M9950/1";"Polycythaemia vera (D45)";;;;;;;"4";;;
"M9960/1";"Morbus myeloproliferativus chronicus (D47.1)";;;;;;;"4";;;
"M9961/1";"Myelosclerosis cum metaplasia myeloidi (D47.1)";;;;;;;"4";;;
"M9962/1";"Thrombocytopaenia idiopathica (D47.3)";;;;;;;"4";;;
"M9970/1";"Morbus lymphoproliferativis NOS (D47.9)";;;;;;;"4";;;
"M9980/1";"Anaemia refractaria NOS (D46.4)";;;;;;;"4";;;
"M9981/1";"Anaemia refractaria asideroblastica (D46.0)";;;;;;;"4";;;
"M9982/1";"Anaemia refractaria sideroblastica (D46.1)";;;;;;;"4";;;
"M9983/1";"Anaemia refractaria blastocellularis (D46.1)";;;;;;;"4";;;
"M9984/1";"Anaemia refractaria blastocellularis (D46.1)";;;;;;;"4";;;
"M9989/1";"Syndroma myelodysplastica NOS (D46.9)";;;;;;;"4";;;
"N00.-";"Syndroma nephritica acuta";;;;;"Akutni zapaljenjski bubre¾ni sindrom";;"3";;;
"N00.0";"Syndroma nephritica acuta- laesiones glomerulares minores";;;;;"Akutni zapaljenski bubre¾ni sindrom- laesiones glomerulares minores";;"4";;;
"N00.1";"Syndroma nephritica acuta-glomerulonephritis focalis et segmentalis";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis focalis et segmentalis";;"4";;;
"N00.2";"Syndroma nephritica acuta-glomerulonephritis membranosa difusa";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis membranosa difusa";;"4";;;
"N00.3";"Syndroma nephritica acuta-glomerulonephritis mesangioproliferativa difusa";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis mesangioproliferativa difusa";;"4";;;
"N00.4";"Syndroma nephritica acuta-glomerulonephritis endocapilaris proliferativa difusa";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis endocapilaris proliferativa difusa";;"4";;;
"N00.5";"Syndroma nephritica acuta-glomerulonephritis mesangiocapilaris difusa";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis mesangiocapilaris difusa";;"4";;;
"N00.6";"Syndroma nephritica acuta-glomerulonephritis membranoproliferativa typus 2";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis membranoproliferativa typus 2";;"4";;;
"N00.7";"Syndroma nephritica acuta-glomerulonephritis extracapillaris";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis extracapillaris";;"4";;;
"N00.8";"Syndroma nephritica acuta-glomerulonephritis proliferativa NOS";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis proliferativa NOS";;"4";;;
"N00.9";"Syndroma nephritica acuta-glomerulonephritis,non specificata";;;;;"Akutni zapaljenski bubre¾ni sindrom-glomerulonephritis,non specificata";;"4";;;
"N01.-";"Syndroma nephritica progressiva peracuta";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom";;"3";;;
"N01.0";"Syndroma nephritica progressiva peracuta-laesiones glomerulares minores";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-laesiones glomerulares minores";;"4";;;
"N01.1";"Syndroma nephritica progressiva peracuta-glomerulonephritis focalis et segmentalis";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis focalis et segmentalis";;"4";;;
"N01.2";"Syndroma nephritica progressiva peracuta-glomerulonephritis membranosa difusa";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis membranosa difusa";;"4";;;
"N01.3";"Syndroma nephritica progressiva peracuta-glomerulonephritis mesangioproliferativa difusa";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis mesangioproliferativa difusa";;"4";;;
"N01.4";"Syndroma nephritica progressiva peracuta-glomerulonephritis endocapillaris proliferativa difusa";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis endocapillaris proliferativa difusa";;"4";;;
"N01.5";"Syndroma nephritica progressiva peracuta-glomerulonephritis mesangiocapillaris difusa";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis mesangiocapillaris difusa";;"4";;;
"N01.6";"Syndroma nephritica progressiva peracuta-glomerulonephritis membranoproliferativa typus 2";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis membranoproliferativa typus 2";;"4";;;
"N01.7";"Syndroma nephritica progressiva peracuta-glomerulonephritis extracapillaris";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis extracapillaris";;"4";;;
"N01.8";"Syndroma nephritica progressiva peracuta-glomerulonephritis proliferativa NOS";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis proliferativa NOS";;"4";;;
"N01.9";"Syndroma nephritica progressiva peracuta-glomerulonephritis,non specificata";;;;;"Perakutni progresivni zapaljenski bubre¾ni sindrom-glomerulonephritis,non specificata";;"4";;;
"N02.-";"Haematuria recidiva et persistens";;;;;"Povratna i trajna pojava krvi u mokraæi";;"3";;;
"N02.0";"Haematuria recidiva et persistens-laesiones glomerulares minores";;;;;"Povratna i trajna pojava krvi u mokraæi-laesiones glomerulares minores";;"4";;;
"N02.1";"Haematuria recidiva et persistens-glomerulonephritis focalis et segmentalis";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis focalis et segmentalis";;"4";;;
"N02.2";"Haematuria recidiva et persistens-glomerulonephritis membranosa diffusa";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis membranosa diffusa";;"4";;;
"N02.3";"Haematuria recidiva et persistens-glomerulonephritis mesangioproliferativa diffusa";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis mesangioproliferativa diffusa";;"4";;;
"N02.4";"Haematuria recidiva et persistens-glomerulonephritis endocapillaris proliferativa diffusa";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis endocapillaris proliferativa diffusa";;"4";;;
"N02.5";"Haematuria recidiva et persistens-glomerulonephritis mesangiocapillaris diffusa";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis mesangiocapillaris diffusa";;"4";;;
"N02.6";"Haematuria recidiva et persistens-glomerulonephritis membranoproliferativa typus 2";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis membranoproliferativa typus 2";;"4";;;
"N02.7";"Haematuria recidiva et persistens-glomerulonephritis extracapillaris";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis extracapillaris";;"4";;;
"N02.8";"Haematuria recidiva et persistens-glomerulonephritis proliferativa NOS";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis proliferativa NOS";;"4";;;
"N02.9";"Haematuria recidiva et persistens-glomerulonephritis,non specificata";;;;;"Povratna i trajna pojava krvi u mokraæi-glomerulonephritis,non specificata";;"4";;;
"N03.-";"Syndroma nephritica chronica";;;;;"Hronièni zapaljenski bubre¾ni sindrom";;"3";;;
"N03.0";"Syndroma nephritica chronica-laesiones glomerulares minores";;;;;"Hronièni zapaljenski bubre¾ni sindrom-laesiones glomerulares minores";;"4";;;
"N03.1";"Syndroma nephritica chronica-glomerulonephritis focalis et segmentalis";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis focalis et segmentalis";;"4";;;
"N03.2";"Syndroma nephritica chronica-glomerulonephritis membranosa diffusa";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis membranosa diffusa";;"4";;;
"N03.3";"Syndroma nephritica chronica-glomerulonephritis mesangioproliferativa diffusa";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis mesangioproliferativa diffusa";;"4";;;
"N03.4";"Syndroma nephritica chronica-glomerulonephritis endocapillaris proliferativa diffusa";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis endocapillaris proliferativa diffusa";;"4";;;
"N03.5";"Syndroma nephritica chronica-glomerulonephritis mesangiocapillaris diffusa";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis mesangiocapillaris diffusa";;"4";;;
"N03.6";"Syndroma nephritica chronica-glomerulonephritis membranoproliferativa typus 2";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis membranoproliferativa typus 2";;"4";;;
"N03.7";"Syndroma nephritica chronica-glomerulonephritis extracapillaris";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis extracapillaris";;"4";;;
"N03.8";"Syndroma nephritica chronica-glomerulonephritis proliferativa NOS";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis proliferativa NOS";;"4";;;
"N03.9";"Syndroma nephritica chronica-glomerulonephritis,non specificata";;;;;"Hronièni zapaljenski bubre¾ni sindrom-glomerulonephritis,non specificata";;"4";;;
"N04.-";"Syndroma nephroticum";;;;;"Sindrom oboljenja bubrega";;"3";;;
"N04.0";"Syndroma nephroticum-laesiones glomerulares minores";;;;;"Sindrom oboljenja bubrega-laesiones glomerulares minores";;"4";;;
"N04.1";"Syndroma nephroticum-glomerulonephritis focalis et segmentalis";;;;;"Sindrom oboljenja bubrega-glomerulonephritis focalis et segmentalis";;"4";;;
"N04.2";"Syndroma nephroticum-glomerulonephritis membranosa diffusa";;;;;"Sindrom oboljenja bubrega-glomerulonephritis membranosa diffusa";;"4";;;
"N04.3";"Syndroma nephroticum-glomerulonephritis mesangioproliferativa diffusa";;;;;"Sindrom oboljenja bubrega-glomerulonephritis mesangioproliferativa diffusa";;"4";;;
"N04.4";"Syndroma nephroticum-glomerulonephritis endocapillaris proliferativa diffusa";;;;;"Sindrom oboljenja bubrega-glomerulonephritis endocapillaris proliferativa diffusa";;"4";;;
"N04.5";"Syndroma nephroticum-glomerulonephritis mesangiocapillaris diffusa";;;;;"Sindrom oboljenja bubrega-glomerulonephritis mesangiocapillaris diffusa";;"4";;;
"N04.6";"Syndroma nephroticum-glomerulonephritis membranoproliferativa typus 2";;;;;"Sindrom oboljenja bubrega-glomerulonephritis membranoproliferativa typus 2";;"4";;;
"N04.7";"Syndroma nephroticum-glomerulonephritis extracapillaris";;;;;"Sindrom oboljenja bubrega-glomerulonephritis extracapillaris";;"4";;;
"N04.8";"Syndroma nephroticum-glomerulonephritis proliferativa NOS";;;;;"Sindrom oboljenja bubrega-glomerulonephritis proliferativa NOS";;"4";;;
"N04.9";"Syndroma nephroticum-glomerulonephritis,non specificata";;;;;"Sindrom oboljenja bubrega-glomerulonephritis,non specificata";;"4";;;
"N05.-";"Syndroma nephritica non specificata";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom";;"3";;;
"N05.0";"Syndroma nephritica non specificata-laesiones glomerulares";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-laesiones glomerulares minores";;"4";;;
"N05.1";"Syndroma nephritica non specificata-glomerulonephritis focalis et segmentalis";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis focalis et segmentalis";;"4";;;
"N05.2";"Syndroma nephritica non specificata-glomerulonephritis membranosa diffusa";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis membranosa diffusa";;"4";;;
"N05.3";"Syndroma nephritica non specificata-glomerulonephritis mesangioproliferativa diffusa";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis mesangioproliferativa diffusa";;"4";;;
"N05.4";"Syndroma nephritica non specificata-glomerulonephritis endocapillaris proliferativa diffusa";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis endocapillaris proliferativa diffusa";;"4";;;
"N05.5";"Syndroma nephritica non specificata-glomerulonephritis mesangiocapillaris diffusa";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis mesangiocapillaris diffusa";;"4";;;
"N05.6";"Syndroma nephritica non specificata-glomerulonephritis membranoproliferativa typus 2";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis membranoproliferativa typus 2";;"4";;;
"N05.7";"Syndroma nephritica non specificata-glomerulonephritis extracapillaris";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis extracapillaris";;"4";;;
"N05.8";"Syndroma nephritica non specificata-glomerulonephritis proliferativa NOS";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis proliferativa NOS";;"4";;;
"N05.9";"Syndroma nephritica non specificata-glomerulonephritis,non specificata";;;;;"Neoznaèen zapaljenski bubre¾ni sindrom-glomerulonephritis,non specificata";;"4";;;
"N06.-";"Proteinuria cum laesione morphologica specificata";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem";;"3";;;
"N06.0";"Proteinuria cum leasione morphologica specificata-laesiones glomerulares";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-laesiones glomerulares minores";;"4";;;
"N06.1";"Proteinuria cum leasione morphologica specificata-glomerulonephritis focalis et segmentalis";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis focalis et segmentalis";;"4";;;
"N06.2";"Proteinuria cum leasione morphologica specificata-glomerulonephritis membranosa diffusa";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis membranosa diffusa";;"4";;;
"N06.3";"Proteinuria cum leasione morphologica specificata-glomerulonephritis mesangioproliferativa diffusa";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis mesangioproliferativa diffusa";;"4";;;
"N06.4";"Proteinuria cum leasione morphologica specificata-glomerulonephrit.endocapill.proliferativa diffusa";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis endocapillaris proliferativa diffusa";;"4";;;
"N06.5";"Proteinuria cum leasione morphologica specificata-glomerulonephritis mesangiocapillaris diffusa";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis mesangiocapillaris diffusa";;"4";;;
"N06.6";"Proteinuria cum leasione morphologica specificata-glomerulonephritis membranoproliferativa typus 2";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis membranoproliferativa typus 2";;"4";;;
"N06.7";"Proteinuria cum leasione morphologica specificata-glomerulonephritis extracapillaris";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis extracapillaris";;"4";;;
"N06.8";"Proteinuria cum leasione morphologica specificata-glomerulonephritis proliferativa NOS";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis proliferativa NOS";;"4";;;
"N06.9";"Proteinuria cum leasione morphologica specificata-glomerulonephritis,non specificata";;;;;"Belanèevine u mokraæi sa oznaèenim  morfolo¹kim o¹teæenjem-glomerulonephritis,non specificata";;"4";;;
"N07.-";"Nephropathia hereditaria";;;;;"Nasledno oboljenje bubrega";;"3";;;
"N07.0";"Nephropathia hereditaria-laesiones glomerulares";;;;;"Nasledno oboljenje bubrega-laesiones glomerulares minores";;"4";;;
"N07.1";"Nephropathia hereditaria-glomerulonephritis focalis et segmentalis";;;;;"Nasledno oboljenje bubrega-glomerulonephritis focalis et segmentalis";;"4";;;
"N07.2";"Nephropathia hereditaria-glomerulonephritis membranosa diffusa";;;;;"Nasledno oboljenje bubrega-glomerulonephritis membranosa diffusa";;"4";;;
"N07.3";"Nephropathia hereditaria-glomerulonephritis mesangioproliferativa diffusa";;;;;"Nasledno oboljenje bubrega-glomerulonephritis mesangioproliferativa diffusa";;"4";;;
"N07.4";"Nephropathia hereditaria-glomerulonephritis endocapillaris proliferativa diffusa";;;;;"Nasledno oboljenje bubrega-glomerulonephritis endocapillaris proliferativa diffusa";;"4";;;
"N07.5";"Nephropathia hereditaria-glomerulonephritis mesangiocapillaris diffusa";;;;;"Nasledno oboljenje bubrega-glomerulonephritis mesangiocapillaris diffusa";;"4";;;
"N07.6";"Nephropathia hereditaria-glomerulonephritis membranoproliferativa typus 2";;;;;"Nasledno oboljenje bubrega-glomerulonephritis membranoproliferativa typus 2";;"4";;;
"N07.7";"Nephropathia hereditaria-glomerulonephritis extracapillaris";;;;;"Nasledno oboljenje bubrega-glomerulonephritis extracapillaris";;"4";;;
"N07.8";"Nephropathia hereditaria-glomerulonephritis proliferativa NOS";;;;;"Nasledno oboljenje bubrega-glomerulonephritis proliferativa NOS";;"4";;;
"N07.9";"Nephropathia hereditaria-glomerulonephritis,non specificata";;;;;"Nasledno oboljenje bubrega-glomerulonephritis,non specificata";;"4";;;
"N08.-*";"Glomerulonephropathia in morbis aliis";;;;;"Oboljenje glomerula bubrega u drugim bolestima";;"0";;;
"N08.0*";"Glomerulonephropathia in morbis infectivis et morbis parasitariis";;;;;"Oboljenje glomerula bubrega u zaraznim bolestima i parazitarnim bolestima";;"4";;;
"N08.1*";"Glomerulonephropathia neoplastica";;;;;"Oboljenje glomerula bubrega kod malignih tumora";;"4";;;
"N08.2*";"Glomerulonephropathia in morbis sanguinis et disordines systematis imunologicis";;;;;"Oboljenje glomerula bubrega u bolestima krvi i poremeæajima imuniteta";;"4";;;
"N08.3*";"Glomerulonephropathia diabetica (E10-E14+)";;;;;"Oboljenje glomerula bubrega kod ¹eæerne bolesti";;"4";;;
"N08.4*";"Glomerulonephropathia in morbis glandularum endocrinarum nutritionis et metabolismi";;;;;"Oboljenje glomerula bubrega kod bolesti ¾lezda sa unutra¹njim luèenjem, ishrane i metabolizma";;"4";;;
"N08.5*";"Glomerulonephropathia in morbis textus connexivi systematicis";;;;;"Oboljenje glomerula bubrega u sistemskim bolestima vezivnog tkiva";;"4";;;
"N08.8*";"Glomerulonephropathia in morbis aliis";;;;;"Oboljenje glomerula bubrega u drugim bolestima";;"4";;;
"N10.-";"Nephritis tubulointerstitialis acuta";;;;;"Akutno zapaljenje kanaliæa bubrega i meðuæelijskog tkiva";;"3";;;
"N11.-";"Nephritis tubulointerstitialis chronica";;;;;"Hronièno zapaljenje kanaliæa bubrega i meðuæelijskog tkiva";;"3";;;
"N11.0";"Pyelonephritis cum refluo non obstructiva chronica";;;;;"Hronièno zapaljenje karlièice bubrega i bubrega bez prepreke sa zastojem mokraæe";;"4";;;
"N11.1";"Pyelonephritis obstrucitva chronica";;;;;"Hronièno zapaljenje karlièice bubrega i bubrega sa preprekom";;"4";;;
"N11.8";"Nephritis tubulointerstitialis chronica alia";;;;;"Drugo hronièno zapaljenje kanaliæa bubrega i meðuæelijskog tkiva";;"4";;;
"N11.9";"Nephritis tubulointerstitialis chronica, non specificata";;;;;"Hronièno zapaljenje kanaliæa bubrega i meðuæelijskog tkiva, neoznaèeno";;"4";;;
"N12.-";"Nephritis tubulointerstitialis, non specificata";;;;;"Zapaljenje kanaliæa bubrega i meðuæelijskog tkiva, neoznaèeno";;"3";;;
"N13.-";"Uropathia obstructiva et refluum";;;;;"Oboljenje mokraænog sistema uzrokovano preprekom sa vraæanjem mokraæe";;"3";;;
"N13.0";"Hydronephrosis obstructiva ureteropelvica";;;;;"Zastoj mokraæe u bubregu uzrokovan preprekom mokraæovoda bubrega";;"4";;;
"N13.1";"Hydronephrosis cum strictura ureteris";;;;;"Zastoj mokraæe u bubregu sa su¾enjem mokraæovoda bubrega";;"4";;;
"N13.2";"Hydronephrosis obstructiva calculosa (renis et ureteris)";;;;;"Zastoj mokraæe u bubregu kod zapu¹enja bubrega i mokraæovoda kamencem u bubregu";;"4";;;
"N13.3";"Hydronephrosis alia et non specificata";;;;;"Drugi i neoznaèen zastoj mokraæe";;"4";;;
"N13.4";"Hydroureter";;;;;"Zastoj mokraæe u mokraæovodu bubrega";;"4";;;
"N13.5";"Flexio et strictura ureteris sine hydronephrosi";;;;;"Pregib i su¾enje mokraæovoda bubrega bez zastoja mokraæe";;"4";;;
"N13.6";"Pyonephrosis";;;;;"Gnojenje bubrega";;"4";;;
"N13.7";"Regurgitatio urinae vesicoureteris";;;;;"Vraæanje mokraæe iz mokraæne be¹ike u mokraæovod bubrega";;"4";;;
"N13.8";"Uropathia obstructiva propter refluum alia";;;;;"Drugo oboljenje mokraænog sistema uzrokovano zastojem mokraæe";;"4";;;
"N13.9";"Uropathia obstructiva propter refluum, non specificata";;;;;"Oboljenje mokraænog sistema uzrokovano zastojem mokraæe, neoznaèeno";;"4";;;
"N14.-";"Nephropathia tubulointerstitialis propter medicamenta et metalla gravia";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva uzrokovano lekovima i te¹kim metalima";;"3";;;
"N14.0";"Nephropathia analgetica";;;;;"Oboljenje bubrega izazvano lekovima protiv bolova";;"4";;;
"N14.1";"Nephropathia propter medicamenta alia, substantias medicinales et materiam biologicam";;;;;"Oboljenje bubrega uzrokovano drugim lekovima, lekovitim supstancijama i biolo¹kim materijama";;"4";;;
"N14.2";"Nephropathia propter medicamenta, non specificata, substantias medicinales et materiam biologicam";;;;;"Oboljenje bubrega uzrokovano neoznaèenim lekovima, lekovitim supstancijama i biolo¹kim materijama";;"4";;;
"N14.3";"Nephropathia propter metalla gravia";;;;;"Oboljenje bubrega uzrokovano te¹kim metalima";;"4";;;
"N14.4";"Nephropathia toxica";;;;;"Oboljenje bubrega uzrokovano toksinima";;"4";;;
"N15.-";"Nephropathia tubulointerstitialis alia";;;;;"Drugo oboljenje kanaliæa bubrega i meðuæelijskog tkiva";;"3";;;
"N15.0";"Nephropathia endemica balcanica";;;;;"Balkansko stalno oboljenje bubrega";;"4";;;
"N15.1";"Abscessus renis et perirenalis";;;;;"Zagnoj u bubregu i oko bubrega";;"4";;;
"N15.8";"Nephropathia tubulointerstitialis alia, specificata";;;;;"Drugo oznaèeno oboljenje kanaliæa bubrega i meðuæelijskog tkiva";;"4";;;
"N15.9";"Nephropathia tubulointerstitialis, non specificata";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva, neoznaèeno";;"4";;;
"N16.-*";"Nephropathia tubulointerstitialis in morbis aliis";;;;;"Oboljenja kanaliæa bubrega i meðuæelijskog tkiva u drugim bolestima";;"0";;;
"N16.0*";"Nephropathia tubulointerstitialis in morbis infectivis et morbis parasitariis";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva u zaraznim bolestima i parazitarnim bolestima";;"4";;;
"N16.1*";"Nephropathia tubulointerstitialis neoplastica";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva kod tumora";;"4";;;
"N16.2*";"Nephropathia tubulointerstitialis in morbis sanguinis et systematis immunologici";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva u bolestima krvi i sistema imuniteta";;"4";;;
"N16.3*";"Nephropathia tubulointerstitialis in morbis metabolicis";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva u bolestima metabolizma";;"4";;;
"N16.4*";"Nephropathia tubuloinetrstitialis in morbis textus connexivi systematicis";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva u sistemskim bolestima vezivnog tkiva";;"4";;;
"N16.5*";"Nephropathia tubulointerstitialis post transplantationem (T86.-+)";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva posle transplantacije";;"4";;;
"N16.8*";"Nephropathia tubulointerstitialis in morbis aliis";;;;;"Oboljenje kanaliæa bubrega i meðuæelijskog tkiva u drugim bolestima";;"4";;;
"N17.-";"Insufficientia renalis acuta";;;;;"Akutna nedovoljna funkcija bubrega";;"3";;;
"N17.0";"Insufficientia renalis cum necrosi tubulorum acuta";;;;;"Akutna nedovoljna funkcija bubrega sa izumiranjem kanaliæa bubrega";;"4";;;
"N17.1";"Insufficientia renalis acuta sum necrosi corticali";;;;;"Akutna nedovoljna funkcija bubrega sa izumiranjem kore bubrega";;"4";;;
"N17.2";"Insufficientia renalis acuta cum necrosi medullari";;;;;"Akutna nedovoljna funkcija bubrega sa izumiranjem sredi¹nog dela bubrega";;"4";;;
"N17.8";"Insufficientia renalis acuta alia";;;;;"Druga akutna nedovoljna funkcija bubrega";;"4";;;
"N17.9";"Insufficientia renalis acuta, non specificata";;;;;"Akutna nedovoljna funkcija bubrega, neoznaèena";;"4";;;
"N18.-";"Insufficientia renalis chronica";;;;;"Hronièna nedovoljna funkcija bubrega";;"3";;;
"N18.0";"Insufficientia renalis terminalis";;;;;"Zavr¹na nedovoljna funkcija bubrega";;"4";;;
"N18.8";"Insufficientia renalis chronica alia";;;;;"Druga hronièna nedovoljna funkcija bubrega";;"4";;;
"N18.9";"Insufficientia renalis chronica, non specificata";;;;;"Hronièna nedovoljna funkcija bubrega, neoznaèena";;"4";;;
"N19.-";"Insufficientia renalis, non specificata";;;;;"Nedovoljna funkcija bubrega, neoznaèena";;"3";;;
"N20.-";"Nephrolithiasis et ureterolithiasis";;;;;"Kamenci u bubregu i mokraæovodu bubrega";;"3";;;
"N20.0";"Calculus renis";;;;;"Kamen bubrega";;"4";;;
"N20.1";"Calculus ureteris";;;;;"Kamen mokraæovoda bubrega";;"4";;;
"N20.2";"Calculus renis et calculus ureteris";;;;;"Kamen bubrega i kamen mokraæovoda bubrega";;"4";;;
"N20.9";"Calculosis urinaria, non specificata";;;;;"Pesak u mokraænim putevima, neoznaèen";;"4";;;
"N21.-";"Calculus tractus urinarii inferioris";;;;;"Kamen donjih mokraænih puteva";;"3";;;
"N21.0";"Calculus vesicae urinriae";;;;;"Kamen mokraæne be¹ike";;"4";;;
"N21.1";"Calculus urethralis";;;;;"Kamen u mokraæovodu be¹ike";;"4";;;
